chartset-005/xlsx/022_Pareto_Chart_Template_-_Pareto_Analysis_in_Excel_with_Pareto_Diagram_82b5a874.xlsx	xlsx	2/2	-/-	2/2	0	match	-/-	941/937
chartset-005/xlsx/067_Basic_invoice_Use_this_template_1d35c3e9.xlsx	xlsx	1/1	-/-	2/2	0	match	-/-	405/405
chartset-005/xlsx/073_Graph_paper_6e1a30eb.xlsx	xlsx	4/4	-/-	2/2	0	match	-/-	371/371
chartset-005/xlsx/074_Idea_planner_bacaa123.xlsx	xlsx	1/1	-/-	2/2	0	match	-/-	562/562
chartset-005/xlsx/091_Volunteer_Sign_Up_Sheet_Template_Colored_Background_2cb58d01.xlsx	xlsx	1/1	-/-	2/2	0	match	-/-	258/258
chartset-005/xlsx/093_Volunteer_Sign_Up_Sheet_Template_Customizable_Format_3a4d6b58.xlsx	xlsx	2/2	-/-	1/1	0	match	-/-	592/592
chartset-005/xlsx/095_Volunteer_Sign_Up_Sheet_Template_Fillable_Format_b3330009.xlsx	xlsx	1/1	-/-	2/2	0	match	-/-	1784/1784
chartset-005/xlsx/096_Volunteer_Sign_Up_Sheet_Template_Green_Theme_b4f1809d.xlsx	xlsx	2/2	-/-	1/1	0	match	-/-	1072/1072
chartset-005/xlsx/098_Volunteer_Sign_Up_Sheet_Template_Simple_Layout_080a06a1.xlsx	xlsx	1/1	-/-	2/2	0	match	-/-	1593/1593
chartset-006/xls/011_Contextures_chart_sample_599b4392.xls	xls	4/4	-/-	4/4	0	match	-/-	1099/1102
chartset-006/xls/014_Contextures_chart_sample_991ecfc5.xls	xls	3/3	-/-	4/4	0	match	-/-	564/561
chartset-006/xlsx/005_Contextures_chart_sample_6e279b08.xlsx	xlsx	8/8	-/-	2/2	0	match	-/-	1456/1456
chartset-006/xlsx/006_Contextures_chart_sample_afa23b53.xlsx	xlsx	5/5	-/-	2/2	0	match	-/-	822/816
chartset-006/xlsx/044_Cash_flow_forecast_Use_this_template_b8fa1f35.xlsx	xlsx	5/5	-/-	1/1	0	match	-/-	2332/2336
chartset-006/xlsx/052_Manufacturing_output_chart_88570318.xlsx	xlsx	1/1	-/-	2/2	0	match	-/-	477/484
chartset-006/xlsx/061_Regional_sales_chart_cb9eb690.xlsx	xlsx	1/1	-/-	2/2	0	match	-/-	423/424
chartset-006/xlsx/070_Equipment_inventory_list_Use_this_template_fd524c8a.xlsx	xlsx	1/1	-/-	4/4	0	words	-/-	1004/1028
chartset-006/xlsx/088_To-do_list_with_progress_tracker_Use_this_template_8c438912.xlsx	xlsx	1/1	-/-	2/2	0	match	-/-	324/314
chartset-006/xlsx/089_Vintage_inventory_list_Use_this_template_f616cac0.xlsx	xlsx	1/1	-/-	2/2	0	match	-/-	236/236
chartset-007/xlsm/003_Contextures_chart_sample_9bda2719.xlsm	xlsm	6/6	-/-	2/2	0	match	-/-	1426/1426
chartset-007/xlsx/037_Personal_money_tracker_a57957bb.xlsx	xlsx	5/5	-/-	4/5	0	match	-/-	2476/2497
chartset-007/xlsx/040_Blood_pressure_tracker_872b6833.xlsx	xlsx	1/1	-/-	2/2	0	match	-/-	727/719
chartset-007/xlsx/050_Financial_vision_d44241e1.xlsx	xlsx	1/1	-/-	2/2	0	match	-/-	400/400
chartset-007/xlsx/054_Problem_analysis_with_Pareto_chart_11058329.xlsx	xlsx	1/1	-/-	2/2	0	match	-/-	299/299
chartset-007/xlsx/058_Social_media_engagement_data_cfa1cb18.xlsx	xlsx	1/1	-/-	2/2	0	match	-/-	476/483
chartset-007/xlsx/063_Sales_pipeline_aec57013.xlsx	xlsx	1/1	-/-	3/3	0	match	-/-	179/179
chartset-007/xlsx/082_Project_to_do_list_28f80082.xlsx	xlsx	2/2	-/-	2/2	0	match	-/-	1128/1130
chartset-007/xlsx/083_Project_tracker_Use_this_template_b38d057c.xlsx	xlsx	2/2	-/-	2/2	0	match	-/-	935/932
chartset-007/xlsx/090_Weekly_time_sheet_Use_this_template_0499cc43.xlsx	xlsx	1/1	-/-	2/2	0	match	-/-	570/569
chartset-008/xlsx/008_Contextures_chart_sample_7ea7a1d7.xlsx	xlsx	5/5	-/-	3/3	0	match	-/-	807/807
chartset-008/xlsx/021_Control_Chart_Template_-_Create_Control_Charts_in_Excel_fd3b1a5d.xlsx	xlsx	5/5	-/-	4/4	0	match	-/-	3695/3695
chartset-008/xlsx/023_Waterfall_Chart_Template_for_Excel_349f7689.xlsx	xlsx	5/5	-/-	4/4	0	match	-/-	3661/3642
chartset-008/xlsx/034_Personal_net_worth_calculator_f7b8fb57.xlsx	xlsx	7/7	-/-	3/3	0	match	-/-	1069/1069
chartset-008/xlsx/046_Cost_analysis_with_Pareto_chart_7db5ef69.xlsx	xlsx	1/1	-/-	3/3	0	match	-/-	629/625
chartset-008/xlsx/051_Manufacturer_defect_analysis_53db27ea.xlsx	xlsx	1/1	-/-	2/2	0	match	-/-	320/320
chartset-008/xlsx/055_Project_timeline_with_milestones_Use_this_template_546cecc0.xlsx	xlsx	2/2	-/-	2/2	0	words	-/-	960/1045
chartset-008/xlsx/092_Volunteer_Sign_Up_Sheet_Template_Complete_Guide_31fe4d22.xlsx	xlsx	1/1	-/-	2/2	0	match	-/-	782/782
chartset-008/xlsx/094_Volunteer_Sign_Up_Sheet_Template_Editable_Format_6711b281.xlsx	xlsx	1/1	-/-	2/2	0	match	-/-	832/832
chartset-008/xlsx/099_Volunteer_Sign_Up_Sheet_Template_Stylish_Format_c0cc35a6.xlsx	xlsx	1/1	-/-	2/2	0	match	-/-	1054/1054
chartset-009/xlsx/015_Free_Gantt_Chart_Template_for_Excel_414e86bf.xlsx	xlsx	8/8	-/-	3/3	0	match	-/-	8640/8640
chartset-009/xlsx/018_Weight_Loss_Chart_-_Free_Printable_Weight_Loss_Charts_and_Weight_Log_3337bd0a.xlsx	xlsx	10/10	-/-	2/2	0	match	-/-	4812/4809
chartset-009/xlsx/024_Free_Kids_Chore_Chart_Template_ad74bb34.xlsx	xlsx	3/3	-/-	4/4	0	match	-/-	1153/1153
chartset-009/xlsx/029_Annual_budget_Use_this_template_30324a97.xlsx	xlsx	2/2	-/-	3/3	0	words	-/-	943/914
chartset-009/xlsx/041_Business_budget_ef942467.xlsx	xlsx	4/4	-/-	2/2	0	match	-/-	1359/1359
chartset-009/xlsx/053_Personal_asset_inventory_5446d84b.xlsx	xlsx	4/2	-/-	3/3	0	pages,words	-/-	257/226
chartset-009/xlsx/056_Quarterly_sale_report_baa6bb0d.xlsx	xlsx	4/4	-/-	3/3	0	match	-/-	629/629
chartset-009/xlsx/075_Idea_planner_tasks_f44ebd73.xlsx	xlsx	1/1	-/-	2/2	0	match	-/-	484/485
chartset-009/xlsx/081_Project_performance_report_Use_this_template_be2468b3.xlsx	xlsx	2/2	-/-	3/3	0	match	-/-	2032/2032
chartset-009/xlsx/085_Simple_Gantt_chart_d65b8377.xlsx	xlsx	3/3	-/-	4/4	0	match	-/-	3043/3059
chartset-010/xlsx/047_Date_tracker_Gantt_chart_bf34f3a8.xlsx	xlsx	5/8	-/-	4/4	0	pages,words	-/-	3058/3358
chartset-010/xlsx/062_Run_chart_cb7476ea.xlsx	xlsx	2/2	-/-	4/5	0	match	-/-	643/647
chartset-010/xlsx/065_Weight_loss_tracker_ff1c89af.xlsx	xlsx	2/2	-/-	3/3	0	words	-/-	340/320
chartset-010/xlsx/069_Blue_modern_balance_sheet_Use_this_template_6b4d70d3.xlsx	xlsx	4/4	-/-	2/2	0	match	-/-	1091/1091
chartset-010/xlsx/072_Gantt_project_planner_dde00e33.xlsx	xlsx	1/1	-/-	5/5	0	match	-/-	780/780
chartset-010/xlsx/078_Modern_inventory_list_Use_this_template_41abd5bf.xlsx	xlsx	1/1	-/-	1/1	0	match	-/-	1073/1073
chartset-010/xlsx/079_Org_charts_visual_248d1dcf.xlsx	xlsx	3/3	-/-	3/3	0	match	-/-	1828/1828
chartset-010/xlsx/084_Service_invoice_Use_this_template_c92b43dc.xlsx	xlsx	3/3	-/-	2/2	0	match	-/-	1232/1231
chartset-010/xlsx/086_Simple_grey_invoice_Use_this_template_063b3773.xlsx	xlsx	1/1	-/-	5/5	0	match	-/-	468/467
chartset-010/xlsx/100_Volunteer_Sign_Up_Sheet_Template_Tabular_Format_0975f34e.xlsx	xlsx	1/1	-/-	2/2	0	match	-/-	687/687
chartset-011/xlsm/007_Contextures_chart_sample_667d8e47.xlsm	xlsm	7/7	-/-	3/3	0	match	-/-	1836/1849
chartset-011/xlsx/010_Contextures_chart_sample_e6ea06a3.xlsx	xlsx	6/6	-/-	4/4	0	match	-/-	1044/1044
chartset-011/xlsx/028_Budget_summary_report_4aeefd13.xlsx	xlsx	4/4	-/-	6/6	0	match	-/-	3038/3038
chartset-011/xlsx/030_Basic_balance_sheet_Use_this_template_10ed9144.xlsx	xlsx	8/8	-/-	4/4	0	words	-/-	1727/1624
chartset-011/xlsx/042_Business_monthly_budget_4e4d092f.xlsx	xlsx	4/4	-/-	2/2	0	match	-/-	1567/1567
chartset-011/xlsx/057_Simple_balance_sheet_Use_this_template_e2d4cbb2.xlsx	xlsx	3/3	-/-	2/2	0	words	-/-	2185/1877
chartset-011/xlsx/060_Monthly_company_budget_47b2a99a.xlsx	xlsx	4/4	-/-	2/2	0	match	-/-	1659/1659
chartset-011/xlsx/066_Agile_Gantt_chart_08f9de45.xlsx	xlsx	5/5	-/-	2/2	0	match	-/-	3021/3065
chartset-011/xlsx/071_Four-week_project_timeline_Use_this_template_4f05db49.xlsx	xlsx	1/2	-/-	3/3	0	pages,words	-/-	400/588
chartset-011/xlsx/077_Inventory_list_with_highlighting_Use_this_template_36d8d57a.xlsx	xlsx	1/1	-/-	1/1	0	match	-/-	1058/1058
chartset-012/xlsx/002_Contextures_chart_sample_f605e7bc.xlsx	xlsx	8/8	-/-	4/4	0	match	-/-	1953/1953
chartset-012/xlsx/009_Contextures_chart_sample_adcb3f6c.xlsx	xlsx	12/12	-/-	5/5	0	match	-/-	1269/1269
chartset-012/xlsx/012_Contextures_chart_sample_9900da76.xlsx	xlsx	6/6	-/-	4/4	0	match	-/-	648/648
chartset-012/xlsx/013_Contextures_chart_sample_21b98e22.xlsx	xlsx	7/7	-/-	4/4	0	match	-/-	830/830
chartset-012/xlsx/020_Free_Blood_Pressure_Chart_and_Printable_Blood_Pressure_Log_8f8dcc39.xlsx	xlsx	6/6	-/-	4/4	0	match	-/-	987/987
chartset-012/xlsx/026_Monthly_cash_flow_statement_Use_this_template_8aaebea1.xlsx	xlsx	11/11	-/-	2/2	0	match	-/-	7864/7852
chartset-012/xlsx/036_Simple_to-do_list_Use_this_template_ba44373b.xlsx	xlsx	4/4	-/-	1/1	0	match	-/-	354/349
chartset-012/xlsx/068_Blue_inventory_list_Use_this_template_f9908489.xlsx	xlsx	4/4	-/-	2/2	0	match	-/-	1199/1199
chartset-012/xlsx/080_Profit_and_loss_income_statement_3566dae9.xlsx	xlsx	3/3	-/-	3/3	0	match	-/-	3633/3633
chartset-012/xlsx/097_Volunteer_Sign_Up_Sheet_Template_Professional_Format_075d06ed.xlsx	xlsx	1/1	-/-	3/3	0	match	-/-	941/941
chartset-013/xlsx/001_Contextures_chart_sample_b089bc34.xlsx	xlsx	15/15	-/-	4/4	0	match	-/-	3874/3874
chartset-013/xlsx/019_Free_Blood_Sugar_Chart_for_Excel_-_Track_Your_Blood_Sugar_Level_36f4a782.xlsx	xlsx	9/9	-/-	6/6	0	match	-/-	3664/3660
chartset-013/xlsx/031_Business_expense_budget_f3a46278.xlsx	xlsx	8/8	-/-	2/2	0	match	-/-	7699/7699
chartset-013/xlsx/032_Business_expenses_budget_d377eaab.xlsx	xlsx	4/4	-/-	4/4	0	match	-/-	4873/4873
chartset-013/xlsx/033_Event_planning_tracker_Use_this_template_f29a848e.xlsx	xlsx	3/3	-/-	4/5	0	words	-/-	2720/2650
chartset-013/xlsx/035_Project_plan_for_law_firms_aa2d4462.xlsx	xlsx	4/4	-/-	6/6	0	match	-/-	3923/3879
chartset-013/xlsx/043_Buy_a_car_vs._rideshare_ff07c7e6.xlsx	xlsx	7/7	-/-	2/2	0	match	-/-	1440/1437
chartset-013/xlsx/049_Expenses_calculator_c351f3d0.xlsx	xlsx	4/4	-/-	5/5	0	match	-/-	1558/1548
chartset-013/xlsx/059_Milestone_and_task_project_timeline_Use_this_template_24f1e8f1.xlsx	xlsx	3/3	-/-	4/4	0	match	-/-	1935/1935
chartset-013/xlsx/087_Simple_personal_budget_3cf9b1af.xlsx	xlsx	3/3	-/-	1/1	0	match	-/-	2856/2856
chartset-014/xlsx/016_Free_Organizational_Chart_Template_-_Company_Organization_Chart_db913144.xlsx	xlsx	4/4	-/-	2/2	0	match	-/-	1419/1419
chartset-014/xlsx/017_Timeline_Templates_for_Excel_b88faee6.xlsx	xlsx	3/3	-/-	4/4	0	match	-/-	969/969
chartset-014/xlsx/025_Printable_Reward_Charts_for_Kids_-_Reward_Chart_Template_aabacd93.xlsx	xlsx	5/5	-/-	4/4	0	match	-/-	713/713
chartset-014/xlsx/027_Simple_personal_cash_flow_statement_675c6584.xlsx	xlsx	10/10	-/-	4/4	0	match	-/-	7932/7949
chartset-014/xlsx/038_Baby_growth_chart_bb9cd672.xlsx	xlsx	2/2	-/-	3/4	0	match	-/-	554/554
chartset-014/xlsx/039_Baby_growth_tracker_e295ae56.xlsx	xlsx	2/2	-/-	4/4	0	match	-/-	583/583
chartset-014/xlsx/045_Check_register_with_chart_4becb8a0.xlsx	xlsx	1/1	-/-	4/4	0	words	-/-	736/764
chartset-014/xlsx/048_Expense_trends_budget_18d1e8ba.xlsx	xlsx	14/14	-/-	4/4	0	match	-/-	3999/3986
chartset-014/xlsx/064_Small_business_cash_flow_Use_this_template_0a640756.xlsx	xlsx	7/7	-/-	3/3	0	match	-/-	1801/1776
chartset-014/xlsx/076_Inventory_list_accessibility_guide_Use_this_template_f43dab19.xlsx	xlsx	9/9	-/-	3/3	0	match	-/-	4793/4782
done-001/xls/Airplanes-MTOW.xls	xls	6/6	-/-	1/1	0	match	-/-	4501/4501
done-001/xls/REDAC_SCHEDULE_RPD_135.xls	xls	1/1	-/-	3/3	0	match	-/-	486/486
done-001/xls/RPD 155 REDAC SCHEDULE 2014-04-02.xls	xls	1/1	-/-	3/3	0	match	-/-	492/492
done-001/xlsx/16424782563923.xlsx	xlsx	3/3	-/-	2/2	0	match	-/-	4546/4546
done-001/xlsx/ExampleWhiteListData.xlsx	xlsx	6/6	-/-	1/1	0	match	-/-	5326/5326
done-001/xlsx/FMMO_NMPF_37C.xlsx	xlsx	1/1	-/-	2/2	0	match	-/-	1327/1327
done-001/xlsx/Geo_Abschlussarbeiten.xlsx	xlsx	3/3	-/-	2/2	0	match	-/-	4734/4734
done-001/xlsx/Patent Index 2024 - Top 100 applicants 2024.xlsx	xlsx	1/1	-/-	2/2	0	match	-/-	1627/1627
done-001/xlsx/einvoice-summary-worksheet.xlsx	xlsx	2/2	-/-	2/2	0	match	-/-	589/589
done-001/xlsx/oltl-bulletin-59-26-03-ptr-sc-registration-form-for-oltl-approved-software.xlsx	xlsx	2/2	-/-	2/2	0	match	-/-	477/477
done-002/xls/2012-GA-Survey-Chapter-5-Tables-16Dec2013-V2.xls	xls	3/3	-/-	4/3	0	match	-/-	2447/2447
done-002/xls/2012-GA-Survey-Chapter-6-Tables-16Dec2013-V2.xls	xls	5/5	-/-	4/3	0	match	-/-	2986/2986
done-002/xls/P1636e.xls	xls	2/2	-/-	2/2	0	match	-/-	1514/1515
done-002/xls/REDAC_SCHEDULE_RPD_137.xls	xls	2/2	-/-	3/3	0	match	-/-	1697/1697
done-002/xlsx/(5000021142)-(subc0226)-criminology-subject-collection-list.xlsx	xlsx	3/3	-/-	2/2	0	match	-/-	4732/4732
done-002/xlsx/AIRBUS_station_evaluation_checklist_v2.xlsx	xlsx	1/1	-/-	2/2	0	match	-/-	2854/2854
done-002/xlsx/Chicago.List.2025.xlsx	xlsx	3/3	-/-	2/2	0	match	-/-	8751/8811
done-002/xlsx/Upload__hvv_Linie_150_2023.XLSX	xlsx	1/1	-/-	1/1	0	match	-/-	932/932
done-002/xlsx/WEBSITE-RESOURCE-LIST-by-CATEGORY-4-6-18-341pm.xlsx	xlsx	1/1	-/-	2/2	0	match	-/-	3226/3226
done-002/xlsx/e-pass-contact-details-template.xlsx	xlsx	4/4	-/-	1/1	0	match	-/-	147/147
done-003/xls/4-12-Kings-Attachment-13-Application-Architecture-Security-Requirements.xls	xls	6/6	-/-	2/2	0	match	-/-	9774/9774
done-003/xls/NPA_21_21_Sentenced_Comments.xls	xls	2/2	-/-	3/3	0	match	-/-	4593/4646
done-003/xls/RPA-Budgets-FY-17-19-20.xls	xls	4/4	-/-	2/2	0	match	-/-	4050/4050
done-003/xls/disclosures_ecm.xls	xls	1/1	-/-	3/3	0	match	-/-	19226/19226
done-003/xls/programs contact list as of 07-01-10.xls	xls	3/3	-/-	2/2	0	match	-/-	3789/3789
done-003/xlsx/00514292.xlsx	xlsx	9/9	-/-	3/3	0	match	-/-	4256/4256
done-003/xlsx/Air_Boss_Master_List.xlsx	xlsx	5/5	-/-	2/2	0	match	-/-	2821/2820
done-003/xlsx/Bulletin-37-Appendix-2-immediate-detriment-data-request.xlsx	xlsx	5/5	-/-	3/3	0	match	-/-	2979/2979
done-003/xlsx/VOR Candidate Discontinuance List 2026-01-08.xlsx	xlsx	7/7	-/-	2/2	0	match	-/-	8012/8012
done-003/xlsx/redac-sas-201503-fy17-research-portfolio.xlsx	xlsx	2/2	-/-	5/5	0	match	-/-	4715/4715
done-004/xls/NorwegianXPensionXFundXanalysisXexportsXandXLAWS-1.xls	xls	8/8	-/-	3/3	0	match	-/-	4209/4210
done-004/xls/flying-log-passenger-23rd-september-2014.xls	xls	7/7	-/-	2/2	0	match	-/-	24191/24191
done-004/xls/permit-applications-determined-july-2015.xls	xls	1/1	-/-	2/2	0	match	-/-	8052/8052
done-004/xlsx/EU_145s_with_TCCA_approval_-_31.01.2025.xlsx	xlsx	14/14	-/-	1/1	0	match	-/-	16960/16960
done-004/xlsx/Estero Rotary Awards.xlsx	xlsx	2/2	-/-	2/2	0	match	-/-	1221/1221
done-004/xlsx/Foreign_SA-CAT-I_and_CAT-II-III_Pub_0.xlsx	xlsx	16/16	-/-	3/3	0	match	-/-	7846/7846
done-004/xlsx/List-of-Members-August-2017.xlsx	xlsx	10/10	-/-	2/2	0	match	-/-	10305/10305
done-004/xlsx/Part_375_Operators.xlsx	xlsx	19/19	-/-	3/3	0	match	-/-	12221/12221
done-004/xlsx/Travel-Cost-Estimate-Calculator.xlsx	xlsx	3/3	-/-	3/3	0	match	-/-	1024/1024
done-004/xlsx/UAE Type Accepted Aircraft Models.xlsx	xlsx	6/6	-/-	2/2	0	match	-/-	3934/3934
done-005/xls/Background_Declaration_Template.xls	xls	25/25	-/-	3/3	0	match	-/-	853/853
done-005/xls/Praktikastellen_-_chinesischsprachiger_Kulturraum.xls	xls	34/34	-/-	2/2	0	match	-/-	12112/12112
done-005/xls/SectorAdvisoryGroupandStrategyBoards.xls	xls	7/7	-/-	2/2	0	match	-/-	15407/15407
done-005/xls/apron-area.xls	xls	3/3	-/-	3/2	0	match	-/-	1814/1814
done-005/xls/cy10_primary_enplanements.xls	xls	12/12	-/-	2/2	0	match	-/-	23129/23129
done-005/xlsx/National-Reports.xlsx	xlsx	6/6	-/-	2/2	0	match	-/-	7475/7475
done-005/xlsx/Part_129_Operators.xlsx	xlsx	23/23	-/-	2/2	0	match	-/-	19595/19595
done-005/xlsx/arp-sop-300-Exhibit-A-Table-Templates.xlsx	xlsx	11/11	-/-	2/2	0	match	-/-	19533/19812
done-005/xlsx/esurf-12-135-2024-t01.xlsx	xlsx	1/1	-/-	1/1	0	match	-/-	658/658
done-005/xlsx/june_2025_published.xlsx	xlsx	15/15	-/-	2/2	0	match	-/-	90883/90883
done-006/xls/Hazard Analysis Template.xls	xls	3/3	-/-	4/4	0	match	-/-	3309/3313
done-006/xls/WG7_NCWF_Skills_Table.XLS	xls	44/44	-/-	2/2	0	match	-/-	60901/60904
done-006/xls/ZenithAviation_AuctionList.xls	xls	33/33	-/-	2/2	0	match	-/-	34246/34246
done-006/xlsx/AFS-400_Contacts.xlsx	xlsx	48/48	-/-	2/2	0	match	-/-	43685/43685
done-006/xlsx/Infotabelle_WLAN im Flugzeug.xlsx	xlsx	4/4	-/-	2/2	0	match	-/-	2025/2025
done-006/xlsx/Performance.xlsx	xlsx	13/13	-/-	4/4	0	match	-/-	7270/7273
done-006/xlsx/Published_Issuances_2024.xlsx	xlsx	1/1	-/-	4/4	0	match	-/-	4294/4294
done-006/xlsx/SSRO_Quarterly_Statistical_Bulletin_Q3201617_DATA.xlsx	xlsx	4/4	-/-	4/5	0	match	-/-	2798/2799
done-006/xlsx/dragon-175066A.xlsx	xlsx	13/13	-/-	5/5	0	match	-/-	53149/53149
done-006/xlsx/register-changes-in-may-2024---adujsted.xlsx	xlsx	10/10	-/-	2/2	0	match	-/-	4782/4782
done-007/xls/ACRONYM.xls	xls	69/69	-/-	2/2	0	match	-/-	61586/61586
done-007/xls/CSA_CCM_v1.2.xls	xls	13/13	-/-	2/2	0	match	-/-	73416/73416
done-007/xlsx/114339-PROP-P127508-PUBLIC-PPCRNARCPPforPublication.xlsx	xlsx	21/21	-/-	3/3	0	match	-/-	14213/14205
done-007/xlsx/National-Finalists-2024-1.xlsx	xlsx	30/30	-/-	3/3	0	match	-/-	27258/27258
done-007/xlsx/SLSA_Directory_031423.xlsx	xlsx	10/10	-/-	3/3	0	match	-/-	28238/28332
done-007/xlsx/ecopy of 2016 statistical bulletin_public finance statistics_final.xlsx	xlsx	17/17	-/-	7/6	0	match	-/-	25528/25548
done-007/xlsx/essd-16-3433-2024-t02.xlsx	xlsx	4/4	-/-	1/1	0	match	-/-	2346/2349
done-007/xlsx/hdss-bulletin-index-2019-2022.xlsx	xlsx	24/24	-/-	3/3	0	match	-/-	18341/18407
done-007/xlsx/jobs-bulletin-51-22-december-2025.xlsx	xlsx	12/12	-/-	4/4	0	match	-/-	10033/10033
done-007/xlsx/wiley-cancelled-title-list.xlsx	xlsx	60/60	-/-	2/2	0	match	-/-	56700/56700
done-008/xls/Liste-Zertifizierung-ChemKlimaschutzV-RPT.xls	xls	5/5	-/-	2/2	0	match	-/-	8638/8638
done-008/xls/data_20121018181533.xls	xls	57/57	-/-	2/2	0	match	-/-	57017/57017
done-008/xlsx/2015-19 top 25 Arms producing companies data - to upload on website - FINAL_edit.xlsx	xlsx	19/19	-/-	3/3	0	match	-/-	12974/12973
