# words = tokens carrying at least one Unicode letter or digit; rawwords = pdftotext | wc -w
# NOT comparable to any scoreboard recorded before 2026-08-13 — see dotnet/probes/gate-01/results.md
path	ext	pages	words	fonts	unemb	verdict	rawwords
sheets/chartset-005/xlsx/022_Pareto_Chart_Template_-_Pareto_Analysis_in_Excel_with_Pareto_Diagram_82b5a874.xlsx	xlsx	2/2	190/192	2/2	0	match	204/208
sheets/chartset-005/xlsx/067_Basic_invoice_Use_this_template_1d35c3e9.xlsx	xlsx	1/1	75/75	2/2	0	match	75/75
sheets/chartset-005/xlsx/073_Graph_paper_6e1a30eb.xlsx	xlsx	4/4	76/76	2/2	0	match	76/76
sheets/chartset-005/xlsx/074_Idea_planner_bacaa123.xlsx	xlsx	1/1	106/106	2/2	0	match	106/106
sheets/chartset-005/xlsx/091_Volunteer_Sign_Up_Sheet_Template_Colored_Background_2cb58d01.xlsx	xlsx	1/1	62/62	2/2	0	match	64/64
sheets/chartset-005/xlsx/093_Volunteer_Sign_Up_Sheet_Template_Customizable_Format_3a4d6b58.xlsx	xlsx	2/2	120/120	1/1	0	match	120/120
sheets/chartset-005/xlsx/095_Volunteer_Sign_Up_Sheet_Template_Fillable_Format_b3330009.xlsx	xlsx	1/1	293/293	2/2	0	match	294/294
sheets/chartset-005/xlsx/096_Volunteer_Sign_Up_Sheet_Template_Green_Theme_b4f1809d.xlsx	xlsx	2/2	178/178	1/1	0	match	179/179
sheets/chartset-005/xlsx/098_Volunteer_Sign_Up_Sheet_Template_Simple_Layout_080a06a1.xlsx	xlsx	1/1	293/293	2/2	0	match	344/344
sheets/chartset-006/xls/011_Contextures_chart_sample_599b4392.xls	xls	4/4	159/159	4/4	0	match	165/165
sheets/chartset-006/xls/014_Contextures_chart_sample_991ecfc5.xls	xls	3/3	96/105	4/4	0	words	99/117
sheets/chartset-006/xls/014_contextures_chart_sample_991ecfc5.xls	xls	3/3	96/105	4/4	0	words	99/117
sheets/chartset-006/xlsx/005_Contextures_chart_sample_6e279b08.xlsx	xlsx	8/8	300/300	2/2	0	match	307/307
sheets/chartset-006/xlsx/005_contextures_chart_sample_6e279b08.xlsx	xlsx	8/8	300/300	2/2	0	match	307/307
sheets/chartset-006/xlsx/006_Contextures_chart_sample_afa23b53.xlsx	xlsx	5/5	169/169	2/2	0	match	170/170
sheets/chartset-006/xlsx/044_Cash_flow_forecast_Use_this_template_b8fa1f35.xlsx	xlsx	5/5	438/438	1/1	0	match	642/638
sheets/chartset-006/xlsx/044_cash_flow_forecast_use_this_template_b8fa1f35.xlsx	xlsx	5/5	438/438	1/1	0	match	642/638
sheets/chartset-006/xlsx/052_Manufacturing_output_chart_88570318.xlsx	xlsx	1/1	198/199	2/2	0	match	198/208
sheets/chartset-006/xlsx/061_Regional_sales_chart_cb9eb690.xlsx	xlsx	1/1	106/106	2/2	0	match	107/107
sheets/chartset-006/xlsx/070_Equipment_inventory_list_Use_this_template_fd524c8a.xlsx	xlsx	1/1	222/210	3/4	0	words	222/210
sheets/chartset-006/xlsx/070_equipment_inventory_list_use_this_template_fd524c8a.xlsx	xlsx	1/1	222/210	3/4	0	words	222/210
sheets/chartset-006/xlsx/088_To-do_list_with_progress_tracker_Use_this_template_8c438912.xlsx	xlsx	1/1	69/69	2/2	0	match	71/70
sheets/chartset-006/xlsx/089_Vintage_inventory_list_Use_this_template_f616cac0.xlsx	xlsx	1/1	56/56	2/2	0	match	56/56
sheets/chartset-007/xlsm/003_Contextures_chart_sample_9bda2719.xlsm	xlsm	6/6	300/300	2/2	0	match	309/309
sheets/chartset-007/xlsx/037_Personal_money_tracker_a57957bb.XLSX	xlsx	5/5	501/505	5/5	0	match	505/509
sheets/chartset-007/xlsx/037_Personal_money_tracker_a57957bb.xlsx	xlsx	5/5	501/505	5/5	0	match	505/509
sheets/chartset-007/xlsx/037_personal_money_tracker_a57957bb.xlsx	xlsx	5/5	501/505	5/5	0	match	505/509
sheets/chartset-007/xlsx/040_Blood_pressure_tracker_872b6833.xlsx	xlsx	1/1	167/164	2/2	0	match	168/165
sheets/chartset-007/xlsx/050_Financial_vision_d44241e1.xlsx	xlsx	1/1	75/75	2/2	0	match	76/76
sheets/chartset-007/xlsx/054_Problem_analysis_with_Pareto_chart_11058329.XLSX	xlsx	1/1	61/61	2/2	0	match	62/62
sheets/chartset-007/xlsx/054_Problem_analysis_with_Pareto_chart_11058329.xlsx	xlsx	1/1	61/61	2/2	0	match	62/62
sheets/chartset-007/xlsx/058_Social_media_engagement_data_cfa1cb18.xlsx	xlsx	1/1	206/194	2/2	0	words	206/194
sheets/chartset-007/xlsx/058_social_media_engagement_data_cfa1cb18.xlsx	xlsx	1/1	206/194	2/2	0	words	206/194
sheets/chartset-007/xlsx/063_Sales_pipeline_aec57013.xlsx	xlsx	1/1	32/39	3/3	0	words	32/39
sheets/chartset-007/xlsx/063_sales_pipeline_aec57013.xlsx	xlsx	1/1	32/39	3/3	0	words	32/39
sheets/chartset-007/xlsx/082_Project_to_do_list_28f80082.xlsx	xlsx	2/2	237/237	2/2	0	match	243/243
sheets/chartset-007/xlsx/083_Project_tracker_Use_this_template_b38d057c.xlsx	xlsx	2/2	194/194	3/2	0	match	194/194
sheets/chartset-007/xlsx/090_Weekly_time_sheet_Use_this_template_0499cc43.xlsx	xlsx	1/1	114/114	2/2	0	match	114/114
sheets/chartset-008/xlsx/008_Contextures_chart_sample_7ea7a1d7.xlsx	xlsx	5/5	176/175	3/3	0	match	177/176
sheets/chartset-008/xlsx/021_Control_Chart_Template_-_Create_Control_Charts_in_Excel_fd3b1a5d.xlsx	xlsx	5/5	921/921	4/4	0	match	926/930
sheets/chartset-008/xlsx/023_Waterfall_Chart_Template_for_Excel_349f7689.xlsx	xlsx	5/5	881/868	4/4	0	match	888/875
sheets/chartset-008/xlsx/034_Personal_net_worth_calculator_f7b8fb57.xlsx	xlsx	7/7	161/161	3/3	0	match	199/199
sheets/chartset-008/xlsx/046_Cost_analysis_with_Pareto_chart_7db5ef69.xlsx	xlsx	1/1	159/157	3/3	0	match	159/158
sheets/chartset-008/xlsx/051_Manufacturer_defect_analysis_53db27ea.xlsx	xlsx	1/1	69/69	2/2	0	match	70/70
sheets/chartset-008/xlsx/055_Project_timeline_with_milestones_Use_this_template_546cecc0.xlsx	xlsx	2/2	269/297	2/2	0	words	269/297
sheets/chartset-008/xlsx/055_project_timeline_with_milestones_use_this_template_546cecc0.xlsx	xlsx	2/2	269/297	2/2	0	words	269/297
sheets/chartset-008/xlsx/092_Volunteer_Sign_Up_Sheet_Template_Complete_Guide_31fe4d22.xlsx	xlsx	1/1	119/119	2/2	0	match	120/120
sheets/chartset-008/xlsx/094_Volunteer_Sign_Up_Sheet_Template_Editable_Format_6711b281.xlsx	xlsx	1/1	163/163	2/2	0	match	164/164
sheets/chartset-008/xlsx/099_Volunteer_Sign_Up_Sheet_Template_Stylish_Format_c0cc35a6.xlsx	xlsx	1/1	187/187	2/2	0	match	188/188
sheets/chartset-009/xlsx/015_Free_Gantt_Chart_Template_for_Excel_414e86bf.xlsx	xlsx	8/8	1986/1986	3/3	0	match	2025/2025
sheets/chartset-009/xlsx/018_Weight_Loss_Chart_-_Free_Printable_Weight_Loss_Charts_and_Weight_Log_3337bd0a.xlsx	xlsx	10/10	960/958	2/2	0	match	1005/1003
sheets/chartset-009/xlsx/024_Free_Kids_Chore_Chart_Template_ad74bb34.xlsx	xlsx	3/3	188/188	4/4	0	match	195/195
sheets/chartset-009/xlsx/029_Annual_budget_Use_this_template_30324a97.XLSX	xlsx	2/2	315/312	4/3	0	match	315/312
sheets/chartset-009/xlsx/029_Annual_budget_Use_this_template_30324a97.xlsx	xlsx	2/2	315/312	4/3	0	match	315/312
sheets/chartset-009/xlsx/029_annual_budget_use_this_template_30324a97.xlsx	xlsx	2/2	315/312	4/3	0	match	315/312
sheets/chartset-009/xlsx/041_Business_budget_ef942467.xlsx	xlsx	4/4	230/230	2/2	0	match	230/230
sheets/chartset-009/xlsx/053_Personal_asset_inventory_5446d84b.xlsx	xlsx	4/2	59/45	3/3	0	pages,words	59/45
sheets/chartset-009/xlsx/053_personal_asset_inventory_5446d84b.xlsx	xlsx	4/2	59/45	3/3	0	pages,words	59/45
sheets/chartset-009/xlsx/056_Quarterly_sale_report_baa6bb0d.xlsx	xlsx	4/4	137/135	3/3	0	match	250/248
sheets/chartset-009/xlsx/075_Idea_planner_tasks_f44ebd73.xlsx	xlsx	1/1	89/87	2/2	0	match	94/92
sheets/chartset-009/xlsx/081_Project_performance_report_Use_this_template_be2468b3.xlsx	xlsx	2/2	554/554	3/3	0	match	568/568
sheets/chartset-009/xlsx/085_Simple_Gantt_chart_d65b8377.xlsx	xlsx	3/3	659/659	4/4	0	match	661/661
sheets/chartset-010/xlsx/047_Date_tracker_Gantt_chart_bf34f3a8.xlsx	xlsx	5/8	649/842	4/4	0	pages,words	649/846
sheets/chartset-010/xlsx/047_date_tracker_gantt_chart_bf34f3a8.xlsx	xlsx	5/8	649/822	4/4	0	pages,words	649/826
sheets/chartset-010/xlsx/062_Run_chart_cb7476ea.xlsx	xlsx	3/2	225/218	4/5	0	pages,words	226/219
sheets/chartset-010/xlsx/062_run_chart_cb7476ea.xlsx	xlsx	3/2	225/218	4/5	0	pages,words	226/219
sheets/chartset-010/xlsx/065_Weight_loss_tracker_ff1c89af.XLSX	xlsx	2/2	73/63	3/3	0	words	73/63
sheets/chartset-010/xlsx/065_Weight_loss_tracker_ff1c89af.xlsx	xlsx	2/2	73/63	3/3	0	words	73/63
sheets/chartset-010/xlsx/065_weight_loss_tracker_ff1c89af.xlsx	xlsx	2/2	73/63	3/3	0	words	73/63
sheets/chartset-010/xlsx/069_Blue_modern_balance_sheet_Use_this_template_6b4d70d3.xlsx	xlsx	4/4	174/174	2/2	0	match	176/176
sheets/chartset-010/xlsx/072_Gantt_project_planner_dde00e33.xlsx	xlsx	1/1	283/283	5/5	0	match	285/285
sheets/chartset-010/xlsx/078_Modern_inventory_list_Use_this_template_41abd5bf.xlsx	xlsx	1/1	306/306	1/1	0	match	318/318
sheets/chartset-010/xlsx/079_Org_charts_visual_248d1dcf.xlsx	xlsx	3/3	285/286	3/3	0	match	289/290
sheets/chartset-010/xlsx/084_Service_invoice_Use_this_template_c92b43dc.xlsx	xlsx	3/3	212/212	2/2	0	match	215/215
sheets/chartset-010/xlsx/086_Simple_grey_invoice_Use_this_template_063b3773.xlsx	xlsx	1/1	102/102	5/5	0	match	102/102
sheets/chartset-010/xlsx/100_Volunteer_Sign_Up_Sheet_Template_Tabular_Format_0975f34e.xlsx	xlsx	1/1	129/129	2/2	0	match	132/132
sheets/chartset-011/xlsm/007_Contextures_chart_sample_667d8e47.xlsm	xlsm	7/7	477/480	3/3	0	match	480/483
sheets/chartset-011/xlsx/010_Contextures_chart_sample_e6ea06a3.xlsx	xlsx	6/6	179/179	4/4	0	match	180/180
sheets/chartset-011/xlsx/028_Budget_summary_report_4aeefd13.xlsx	xlsx	4/4	532/532	6/6	0	match	541/541
sheets/chartset-011/xlsx/030_Basic_balance_sheet_Use_this_template_10ed9144.xlsx	xlsx	8/8	291/271	4/4	0	words	291/271
sheets/chartset-011/xlsx/030_basic_balance_sheet_use_this_template_10ed9144.xlsx	xlsx	8/8	291/271	4/4	0	words	291/271
sheets/chartset-011/xlsx/042_Business_monthly_budget_4e4d092f.xlsx	xlsx	4/4	268/268	2/2	0	match	269/269
sheets/chartset-011/xlsx/057_Simple_balance_sheet_Use_this_template_e2d4cbb2.XLSX	xlsx	4/3	474/278	2/2	0	pages,words	477/281
sheets/chartset-011/xlsx/057_Simple_balance_sheet_Use_this_template_e2d4cbb2.xlsx	xlsx	4/3	474/278	2/2	0	pages,words	477/281
sheets/chartset-011/xlsx/057_simple_balance_sheet_use_this_template_e2d4cbb2.xlsx	xlsx	4/3	474/278	2/2	0	pages,words	477/281
sheets/chartset-011/xlsx/060_Monthly_company_budget_47b2a99a.xlsx	xlsx	4/4	281/281	2/2	0	match	282/282
sheets/chartset-011/xlsx/066_Agile_Gantt_chart_08f9de45.xlsx	xlsx	5/5	930/933	2/2	0	match	934/937
sheets/chartset-011/xlsx/071_Four-week_project_timeline_Use_this_template_4f05db49.xlsx	xlsx	1/2	107/182	3/3	0	pages,words	107/182
sheets/chartset-011/xlsx/071_four-week_project_timeline_use_this_template_4f05db49.xlsx	xlsx	1/2	107/182	3/3	0	pages,words	107/182
sheets/chartset-011/xlsx/077_Inventory_list_with_highlighting_Use_this_template_36d8d57a.XLSX	xlsx	1/1	323/323	1/1	0	match	323/323
sheets/chartset-011/xlsx/077_Inventory_list_with_highlighting_Use_this_template_36d8d57a.xlsx	xlsx	1/1	323/323	1/1	0	match	323/323
sheets/chartset-011/xlsx/077_inventory_list_with_highlighting_use_this_template_36d8d57a.xlsx	xlsx	1/1	323/323	1/1	0	match	323/323
sheets/chartset-012/xlsx/002_Contextures_chart_sample_f605e7bc.xlsx	xlsx	8/8	519/519	4/4	0	match	547/547
sheets/chartset-012/xlsx/009_Contextures_chart_sample_adcb3f6c.xlsx	xlsx	12/12	223/223	5/5	0	match	236/236
sheets/chartset-012/xlsx/012_Contextures_chart_sample_9900da76.xlsx	xlsx	6/6	130/130	4/4	0	match	131/131
sheets/chartset-012/xlsx/012_contextures_chart_sample_9900da76.xlsx	xlsx	6/6	130/130	4/4	0	match	131/131
sheets/chartset-012/xlsx/013_Contextures_chart_sample_21b98e22.xlsx	xlsx	7/7	169/169	4/4	0	match	176/176
sheets/chartset-012/xlsx/020_Free_Blood_Pressure_Chart_and_Printable_Blood_Pressure_Log_8f8dcc39.XLSX	xlsx	6/6	133/133	4/4	0	match	138/138
sheets/chartset-012/xlsx/020_Free_Blood_Pressure_Chart_and_Printable_Blood_Pressure_Log_8f8dcc39.xlsx	xlsx	6/6	133/133	4/4	0	match	138/138
sheets/chartset-012/xlsx/020_free_blood_pressure_chart_and_printable_blood_pressure_log_8f8dcc39.xlsx	xlsx	6/6	133/133	4/4	0	match	138/138
sheets/chartset-012/xlsx/026_Monthly_cash_flow_statement_Use_this_template_8aaebea1.xlsx	xlsx	11/11	1547/1535	2/2	0	match	1547/1535
sheets/chartset-012/xlsx/036_Simple_to-do_list_Use_this_template_ba44373b.xlsx	xlsx	4/4	77/77	1/1	0	match	77/77
sheets/chartset-012/xlsx/068_Blue_inventory_list_Use_this_template_f9908489.XLSX	xlsx	4/4	339/349	2/2	0	words	343/353
sheets/chartset-012/xlsx/068_Blue_inventory_list_Use_this_template_f9908489.xlsx	xlsx	4/4	339/349	2/2	0	words	343/353
sheets/chartset-012/xlsx/068_blue_inventory_list_use_this_template_f9908489.xlsx	xlsx	4/4	339/349	2/2	0	words	343/353
sheets/chartset-012/xlsx/080_Profit_and_loss_income_statement_3566dae9.xlsx	xlsx	3/3	1185/1185	3/3	0	match	1230/1230
sheets/chartset-012/xlsx/097_Volunteer_Sign_Up_Sheet_Template_Professional_Format_075d06ed.xlsx	xlsx	1/1	141/141	3/3	0	match	142/142
sheets/chartset-013/xlsx/001_Contextures_chart_sample_b089bc34.xlsx	xlsx	15/15	883/882	4/4	0	match	899/888
sheets/chartset-013/xlsx/019_Free_Blood_Sugar_Chart_for_Excel_-_Track_Your_Blood_Sugar_Level_36f4a782.xlsx	xlsx	9/9	870/872	5/5	0	match	916/914
sheets/chartset-013/xlsx/019_free_blood_sugar_chart_for_excel_-_track_your_blood_sugar_level_36f4a782.xlsx	xlsx	9/9	870/872	5/5	0	match	916/914
sheets/chartset-013/xlsx/031_Business_expense_budget_f3a46278.xlsx	xlsx	8/8	1447/1457	2/2	0	match	1447/1457
sheets/chartset-013/xlsx/032_Business_expenses_budget_d377eaab.xlsx	xlsx	4/4	823/823	4/4	0	match	1639/1640
sheets/chartset-013/xlsx/033_Event_planning_tracker_Use_this_template_f29a848e.xlsx	xlsx	3/3	496/505	4/5	0	match	497/506
sheets/chartset-013/xlsx/035_Project_plan_for_law_firms_aa2d4462.xlsx	xlsx	4/4	747/746	7/6	0	match	755/754
sheets/chartset-013/xlsx/043_Buy_a_car_vs._rideshare_ff07c7e6.xlsx	xlsx	7/7	326/325	2/2	0	match	336/335
sheets/chartset-013/xlsx/049_Expenses_calculator_c351f3d0.XLSX	xlsx	4/4	330/332	5/5	0	match	332/334
sheets/chartset-013/xlsx/049_Expenses_calculator_c351f3d0.xlsx	xlsx	4/4	330/332	5/5	0	match	332/334
sheets/chartset-013/xlsx/049_expenses_calculator_c351f3d0.xlsx	xlsx	4/4	330/332	5/5	0	match	332/334
sheets/chartset-013/xlsx/059_Milestone_and_task_project_timeline_Use_this_template_24f1e8f1.xlsx	xlsx	3/3	354/389	4/4	0	words	358/396
sheets/chartset-013/xlsx/059_milestone_and_task_project_timeline_use_this_template_24f1e8f1.xlsx	xlsx	3/3	354/389	4/4	0	words	358/396
sheets/chartset-013/xlsx/087_Simple_personal_budget_3cf9b1af.xlsx	xlsx	3/3	657/657	1/1	0	match	657/657
sheets/chartset-014/xlsx/016_Free_Organizational_Chart_Template_-_Company_Organization_Chart_db913144.xlsx	xlsx	4/4	202/202	2/2	0	match	209/209
sheets/chartset-014/xlsx/017_Timeline_Templates_for_Excel_b88faee6.XLSX	xlsx	3/3	188/182	4/4	0	words	190/184
sheets/chartset-014/xlsx/017_Timeline_Templates_for_Excel_b88faee6.xlsx	xlsx	3/3	188/182	4/4	0	words	190/184
sheets/chartset-014/xlsx/017_timeline_templates_for_excel_b88faee6.xlsx	xlsx	3/3	188/182	4/4	0	words	190/184
sheets/chartset-014/xlsx/025_Printable_Reward_Charts_for_Kids_-_Reward_Chart_Template_aabacd93.xlsx	xlsx	5/5	118/118	4/4	0	match	123/123
sheets/chartset-014/xlsx/027_Simple_personal_cash_flow_statement_675c6584.xlsx	xlsx	10/10	1548/1565	4/4	0	match	1548/1565
sheets/chartset-014/xlsx/038_Baby_growth_chart_bb9cd672.xlsx	xlsx	2/2	186/186	3/4	0	match	186/186
sheets/chartset-014/xlsx/039_Baby_growth_tracker_e295ae56.xlsx	xlsx	2/2	189/190	4/4	0	match	189/190
sheets/chartset-014/xlsx/045_Check_register_with_chart_4becb8a0.xlsx	xlsx	1/1	114/119	4/4	0	words	145/150
sheets/chartset-014/xlsx/045_check_register_with_chart_4becb8a0.xlsx	xlsx	1/1	114/119	4/4	0	words	145/150
sheets/chartset-014/xlsx/048_Expense_trends_budget_18d1e8ba.xlsx	xlsx	14/14	915/881	4/4	0	words	915/881
sheets/chartset-014/xlsx/048_expense_trends_budget_18d1e8ba.xlsx	xlsx	14/14	915/881	4/4	0	words	915/881
sheets/chartset-014/xlsx/064_Small_business_cash_flow_Use_this_template_0a640756.xlsx	xlsx	7/7	508/520	3/3	0	words	510/520
sheets/chartset-014/xlsx/064_small_business_cash_flow_use_this_template_0a640756.xlsx	xlsx	7/7	508/520	3/3	0	words	510/520
sheets/chartset-014/xlsx/076_Inventory_list_accessibility_guide_Use_this_template_f43dab19.XLSX	xlsx	9/9	1114/1091	3/3	0	words	1125/1096
sheets/chartset-014/xlsx/076_Inventory_list_accessibility_guide_Use_this_template_f43dab19.xlsx	xlsx	9/9	1114/1091	3/3	0	words	1125/1096
sheets/chartset-014/xlsx/076_inventory_list_accessibility_guide_use_this_template_f43dab19.xlsx	xlsx	9/9	1114/1091	3/3	0	words	1125/1096
sheets/done-001/xls/Airplanes-MTOW.xls	xls	6/6	871/871	1/1	0	match	871/871
sheets/done-001/xls/REDAC_SCHEDULE_RPD_135.xls	xls	1/1	171/171	3/3	0	match	204/204
sheets/done-001/xls/RPD 155 REDAC SCHEDULE 2014-04-02.xls	xls	1/1	139/139	4/3	0	match	157/157
sheets/done-001/xlsx/16424782563923.xlsx	xlsx	3/3	843/843	2/2	0	match	843/843
sheets/done-001/xlsx/ExampleWhiteListData.xlsx	xlsx	6/6	819/819	1/1	0	match	821/821
sheets/done-001/xlsx/FMMO_NMPF_37C.xlsx	xlsx	1/1	215/215	2/2	0	match	218/218
sheets/done-001/xlsx/Geo_Abschlussarbeiten.xlsx	xlsx	3/3	635/635	2/2	0	match	636/636
sheets/done-001/xlsx/Patent Index 2024 - Top 100 applicants 2024.xlsx	xlsx	1/1	441/441	2/2	0	match	444/444
sheets/done-001/xlsx/einvoice-summary-worksheet.xlsx	xlsx	2/2	107/107	2/2	0	match	298/298
sheets/done-001/xlsx/oltl-bulletin-59-26-03-ptr-sc-registration-form-for-oltl-approved-software.xlsx	xlsx	2/2	84/84	2/2	0	match	86/86
sheets/done-002/xls/2012-GA-Survey-Chapter-5-Tables-16Dec2013-V2.xls	xls	3/3	495/495	3/3	0	match	529/529
sheets/done-002/xls/2012-GA-Survey-Chapter-6-Tables-16Dec2013-V2.xls	xls	5/5	624/624	3/3	0	match	627/627
sheets/done-002/xls/P1636e.xls	xls	2/2	344/344	2/2	0	match	344/344
sheets/done-002/xls/REDAC_SCHEDULE_RPD_137.xls	xls	2/2	497/497	3/3	0	match	612/612
sheets/done-002/xlsx/(5000021142)-(subc0226)-criminology-subject-collection-list.xlsx	xlsx	3/3	596/596	2/2	0	match	604/604
sheets/done-002/xlsx/AIRBUS_station_evaluation_checklist_v2.xlsx	xlsx	1/1	527/527	2/2	0	match	544/544
sheets/done-002/xlsx/Chicago.List.2025.xlsx	xlsx	3/3	1332/1347	2/2	0	match	1333/1348
sheets/done-002/xlsx/Upload__hvv_Linie_150_2023.XLSX	xlsx	1/1	237/237	1/1	0	match	237/237
