NPA_21_21_Sentenced_Comments__xls	2	974	983	974	0	0	9	3	0	3	1	1190.551	841.89	0		1055
NPIAS_2007_App_A__xls	128	39766	39808	39766	0	0	42	2	0	2	1	595.304	841.89	0		3860
NPIAS_App_A__xls	124	33615	33649	33615	0	0	34	7	0	7	1	612	792	0		3977
NWD-GLA-Community-Outreach-Day-Oct-2025__pptx	13	640	700	640	29	0	31	3	0	3	1	720	540	0		1211
National-Finalists-2024-1__xlsx	30	4147	4176	4147	0	0	29	3	0	3	1	595.304	841.89	0		1726
National-Reports__xlsx	6	1118	1169	1118	0	0	51	2	0	2	1	612	792	0		1040
NorwegianXPensionXFundXanalysisXexportsXandXLAWS-1__xls	8	733	738	733	0	0	5	3	0	3	1	595.304	841.89	0		1020
ODs-February-2022-Airbus-Commercial-Aircraft__xlsx	175	15740	16995	15740	0	0	1255	3	0	3	2	595.304	841.89	0		2967
OM template for non-complex NCC operators_August 2016__docx	165	51628	52694	51628	120	691	255	8	0	8	1	595.304	841.89	0		4789
OnTrac_StarCertificationProgram-3Day__pptx	15	1030	1123	1030	24	50	19	7	0	7	1	959.754	540	0		1581
P1636e__xls	2	342	342	342	0	0	0	2	0	2	1	595.304	841.89	0		932
P200904290238_0238_51880__doc	3	308	312	308	0	0	4	4	0	4	1	595.304	841.89	0		1062
PAL Block Intro 2023__pptx	20	1475	1580	1475	71	6	28	6	0	6	1	720	540	0		1535
PAT-047 - Architecture and Detailed Design Assessment__docx	4	1081	1094	1081	0	3	10	6	0	6	1	792	612	0		1360
PA_Delaware__xls	122	135663	135663	135663	0	0	0	1	0	1	1	792	1224	0		9092
PBN Matrix NAAs (V01)__xlsx	25	5556	5601	5556	8	0	37	6	0	6	2	841.89	595.304	0		1618
PC1000__xls	13	855	864	855	0	0	9	5	0	5	2	792	612	0		1215
PES-Technical-Report-Template_Jan_2019__docx	14	2670	2748	2670	0	44	34	8	0	8	1	612	792	0		1549
PI-doc.-no.-2E-Technical-Review-Report__docx	12	1795	1943	1795	0	0	148	8	0	8	1	595.304	841.89	0		1357
PK_FlugzeugeStricken__doc	7	1422	1468	1422	0	0	46	7	0	7	1	595.304	841.89	0		1322
PM-apeech-Handover-of-New-Airbus-Aircraft-for-Fiji-Airways-Dec.-15th__docx	5	583	585	583	0	0	2	4	0	4	1	595.304	841.89	0		1123
PRM_training__pptx	22	2159	2214	2159	21	0	34	7	0	7	1	960.009	540	0		1475
PUR-0012-UTAS-GRAMS-SPA-Template-1-25-2024__doc	6	1023	1081	1023	0	23	35	4	0	4	1	612	792	0		1158
Part_129_Operators__xlsx	23	4272	4277	4272	0	0	5	2	0	2	1	595.304	841.89	0		1463
Part_375_Operators__xlsx	19	2190	2197	2190	0	0	7	3	0	3	1	595.304	841.89	0		1175
Patent Index 2024 - Top 100 applicants 2024__xlsx	1	442	445	442	0	0	3	2	0	2	1	595.304	841.89	0		1035
Performance__xlsx	13	2124	2138	2124	0	0	14	4	0	4	2	841.89	595.304	0		1312
Praktikastellen_-_chinesischsprachiger_Kulturraum__xls	34	1761	1820	1761	0	0	59	2	0	2	1	595.304	841.89	0		1247
Pre-Application_Letter_of_Intent_Example__docx	1	350	350	350	0	0	0	2	0	2	1	612	792	0		1028
Presentation - Identify Components of the Airport (1)__pptx	12	553	590	553	5	30	2	6	0	6	1	960.009	540	0		1187
Press release_EUREKA labels ITEA 3 Cluster__docx	2	816	831	816	1	0	14	3	0	3	1	595.304	841.89	0		1158
Published_Issuances_2024__xlsx	1	479	480	479	0	0	1	4	0	4	1	595.304	841.89	0		1099
RCO_VOR_Master_List_082824__xlsx	80	14900	14901	14900	0	0	1	2	0	2	1	612	792	0		2723
REDAC Briefing_SSIT_CARA_08132014.ppt__pptx	14	473	532	473	34	0	25	3	0	3	1	720	540	0		1144
REDAC HF briefing Sep 2016_LARD_ATC_TO_FE_v2__pptx	18	2126	2230	2126	66	0	38	6	0	6	1	720	540	0		1419
REDAC briefing March12-13-2014jemvbFINAL.ppt__pptx	25	2590	2792	2590	118	27	57	8	0	8	1	720	540	0		1571
REDAC_SCHEDULE_RPD_135__xls	1	171	204	171	0	0	33	3	0	3	1	792	612	0		939
REDAC_SCHEDULE_RPD_137__xls	2	497	612	497	0	0	115	3	0	3	1	792	612	0		962
RESPA_-_Section_8_Webinar__ppt	35	2579	2774	2579	0	169	26	5	0	5	1	960.094	540	0		1380
RMI_Document_Repository_Public-Reprts_GettingOffOil__doc	6	2743	2748	2743	0	0	5	5	0	5	1	612	792	0		1458
RMP 2011-2014 and Inventory__xls	38	18426	18645	18426	0	0	219	4	0	4	1	841.89	595.304	0		3205
RNW167A-150428__doc	9	1767	1770	1767	0	0	3	5	0	5	1	612	792	0		1317
ROK-PI Climate Bulletin - Edition 2017-06__pptx	2	409	416	409	0	0	7	3	0	3	1	540	720	0		1115
RPA P4 - Advanced Material__pptx	20	1470	1634	1470	66	0	98	6	0	6	1	720	540	0		1766
RPA-Budgets-FY-17-19-20__xls	4	667	1056	667	0	0	389	2	0	2	1	1008	612	0		1194
RPD 155 REDAC SCHEDULE 2014-04-02__xls	1	139	157	139	0	0	18	3	0	3	1	792	612	0		917
RRM-training-syllabus-Chapter-3-Teamwork-TC-Towing-Incident-Analysis-Dec-2009__ppt	27	2491	2678	2491	63	0	124	8	0	8	1	720	540	0		1350
RVSM_Non_approved_list_2025_84c0b3f4ac__xlsx	2	393	407	393	0	0	14	2	0	2	1	595.304	841.89	0		994
Ramp Up Campaign - French__pptx	6	437	465	437	9	0	19	4	0	4	1	1440	810	0		1010
RegChangeReport__xlsx	12	3120	3142	3120	0	0	22	4	0	4	1	612	792	0		1472
Regulations Governing the Status, Basic Rights and Duties of Officials other than Secretariat Officials, and Experts on Mission__docx	18	6400	6458	6400	0	1	57	5	0	5	1	612	792	0		2066
Reid__doc	4	1554	1574	1554	0	0	20	6	0	6	1	612	792	0		1227
Reporting_responsibilities_matrix__pptx	268	57746	57921	57746	2	0	173	3	0	3	1	960.009	540	0		8796
RobertQ_Service__doc	4	547	587	547	0	0	40	2	0	2	1	612	792	0		1105
SDL_FSDO_Part91_LOA_Checklist__docx	2	424	430	424	0	0	6	3	0	3	1	612	792	0		994
SFSP_2013-02_Bulletin__doc	4	946	971	946	0	12	13	6	0	6	1	612	792	0		1131
SIL_TDB605__xls	44	4041	4048	4041	0	0	7	8	0	8	1	612	792	0		1379
SIL_TDB609__xls	50	5137	5145	5137	0	0	8	8	0	8	1	612	792	0		1544
SIL_TDB648__xlsx	90	7496	7523	7496	0	0	27	6	0	6	2	612	792	0		3547
SLSA_Directory_031423__xlsx	10	5716	5834	5716	0	0	118	3	0	3	1	612	792	0		1804
SPA-02_mcar_part-2_and_IS_v2.9__docx	266	94815	94828	94815	0	2	11	4	0	4	1	612	792	0		6485
SPA-06_mcar_part-6_and_IS_v2.9__docx	85	27417	27429	27417	0	3	9	5	0	5	1	612	792	0		3538
SPA-11_mcar_part-11_v2.9__docx	49	13939	13966	13939	4	0	23	3	0	3	1	612	792	0		2946
SRDMG(16)024_60 GHz onboard airplanes__pptx	26	1879	1948	1879	46	0	23	7	0	7	1	720	540	0		1743
SSRO_Quarterly_Statistical_Bulletin_Q3201617_DATA__xlsx	4	540	541	540	0	0	1	5	0	5	1	595.304	841.89	0		933
STC_WebList__xlsx	4372	1294280	1303851	1294280	111	0	9460	2	0	2	1	1190.551	841.89	0		62219
SWDD-template__docx	6	1070	1071	1070	0	0	1	6	0	6	1	612	792	0		1197
Sample_PAO-PSO_91-113_Letter__docx	1	307	317	307	0	0	10	2	0	2	1	612	792	0		963
Sample_SQMS_Program__docx	61	15963	16325	15963	0	174	188	9	0	9	2	612	792	0		3518
Sean Monogue__pptx	15	819	899	819	11	48	21	5	0	5	1	720	540	0		1532
SectorAdvisoryGroupandStrategyBoards__xls	7	2400	2438	2400	0	0	38	2	0	2	1	841.89	595.304	0		1346
Sector_Skills_Insights_Advanced_Manufacturing_summary_slide_pack__pptx	24	4431	4530	4431	68	0	31	6	0	6	1	720	540	0		1792
Service-Bulletin-SDFNR5-April-25-2023-FNR-TRANSMISSION-LUBRICATION__docx	1	297	300	297	0	2	1	3	0	3	1	612	792	0		990
Session 21- The option to expand & abandon__pptx	12	889	972	889	5	31	47	5	0	5	1	720	540	0		1197
Session-1-Presentation-Reporting-Forms-Form-12-final__pptx	15	1128	1157	1128	0	16	13	9	0	9	1	767.991	576	0		1151
Snowbirds_High_Show__pptx	41	1867	1920	1867	11	1	41	5	0	5	1	720	540	0		1276
Software Architecture Document Template__docx	3	589	604	589	0	6	9	5	0	5	1	612	792	0		1178
Sol PJ14-03-04 Solution Contextual__docx	5	2071	2113	2071	0	19	23	6	0	6	1	595.304	841.89	0		1432
Special-Procedures_2025-07-10__xls	22	27921	28746	27921	0	0	825	3	0	3	1	792	612	0		3346
Stakeholders-v08052017 - v5__pptx	13	558	628	558	30	2	38	7	0	7	1	720	405.014	0		1146
State-Medicaid-Payment-Policies-for-Medicare-Cost-Sharing__xlsx	18	40583	40989	40583	39	0	367	3	0	3	2	792	612	0		4415
Statement of Work presentation__pptx	10	224	231	224	0	7	0	3	0	3	1	720	540	0		911
Structural Testing__pptx	89	4375	5060	4375	342	16	327	12	0	12	1	960.009	540	0		1914
Sylva%20introduction%20session__pptx	15	1199	1292	1199	28	9	56	7	0	7	1	960.009	540	0		1287
T0A0D0000090006XLSE__xls	162	40430	40803	40430	0	0	373	3	0	3	1	595.304	841.89	0		4199
TDA_Smoke-Detectors__xlsx	28	3660	3675	3660	0	0	15	5	0	5	1	595.304	841.89	0		1503
TE.CAO.00125 Foreign Part 145 approvals - OJT Logbook__docx	15	2788	3175	2788	0	10	377	6	0	6	1	841.89	595.304	0		1648
TICAPCapability_Final__xls	17	4875	4914	4875	2	4	33	10	0	10	1	612	792	0		2519
TK-Syllabus-Comparison-Document-v2__xlsx	1235	255900	259137	255900	0	0	3237	5	0	5	2	595.304	841.89	0		11490
TOGAF9-Tool-ConfReqts-CSQ__xls	28	23509	24090	23509	0	0	581	4	0	4	3	612	792	0		3755
Tax factsheet 2022 (1)__pptx	27	2883	2963	2883	53	0	27	5	0	5	1	960.009	540	0		1214
Technical Report and Technical Update Guidelines__docx	4	1205	1251	1205	0	42	4	5	0	5	1	612	792	0		1268
Technical_Issue_Report_Form__docx	2	347	412	347	0	0	65	4	0	4	1	595.304	841.89	0		1124
Technical_Report_Elements[1]__pptx	39	1432	1491	1432	50	0	9	5	0	5	1	720	540	0		1158
Temp16__doc	2	670	672	670	0	0	2	3	0	3	1	612	792	0		1092
Template Pilot Logbook JAR-FCL V3.0__xls	38	1386	1391	1386	0	0	5	4	0	4	2	595.304	841.89	0		1317
Thailand17__ppt	54	3680	3910	3680	110	1	119	9	0	9	1	720	540	0		1542
Theft-Restitution-Letter-Vancouver-ASC-2005__doc	1	262	265	262	0	0	3	2	0	2	1	612	792	0		1122
Travel-Cost-Estimate-Calculator__xlsx	3	194	204	194	0	0	10	3	0	3	1	595.304	841.89	0		1067
Trust Fund Excise Taxes Structure__pptx	1	169	189	169	20	0	0	2	0	2	1	960.009	540	0		993
UAE Type Accepted Aircraft Models__xlsx	6	711	712	711	0	0	1	2	0	2	1	612	792	0		1124
UAS-SGI_waiver_approval_request_form__docx	2	491	517	491	0	9	17	3	0	3	1	612	792	0		1226
UASEventsNov2014-Aug2015__xls	523	63849	64513	63849	0	0	664	1	0	1	1	612	792	0		4276
UG.CAO.00006 Foreign Part 145 approvals - User Guide for Applicants & Approval Holders__docx	29	7390	7542	7390	0	62	90	9	0	9	1	595.304	841.89	0		2453
UG.CAO.00133 Foreign Part 145 approvals - Language__docx	18	3654	3752	3654	0	41	57	5	0	5	2	595.304	841.89	0		1854
Upload__hvv_Linie_150_2023__xlsx	1	237	237	237	0	0	0	1	0	1	1	595.304	841.89	0		969
VOR Candidate Discontinuance List 2026-01-08__xlsx	7	1558	1558	1558	0	0	0	2	0	2	1	612	792	0		1214
W3_Case_Study_of_a_Tsunami_Warning_Simulation_Exercise_Ed__ppt	20	855	907	855	40	0	12	6	0	6	1	720	540	0		1072
WC_Update-Aug03__ppt	11	453	520	453	43	0	24	2	0	2	1	720	540	0		986
WEBSITE-RESOURCE-LIST-by-CATEGORY-4-6-18-341pm__xlsx	1	521	538	521	0	0	17	2	0	2	1	792	612	0		878
WG7_NCWF_Skills_Table__xls	44	8512	8533	8512	0	0	21	2	0	2	1	612	792	0		2557
Wales_Office_Quarter_4_Ministerial_Transparency_Return__doc	6	941	955	941	0	0	14	4	0	4	1	595.304	841.89	0		1166
WiGr_2021W_1_Angebot-Nachfrage-Elastizität-211017-171222__pptx	51	2004	2198	2004	76	11	107	7	0	7	1	720	540	0		1652
Wildlife for REDAC September 11__pptx	41	1538	1645	1538	55	16	36	11	0	11	1	720	540	0		3286
Writing a technical report (SCE subject guide)__docx	4	1221	1267	1221	32	10	4	8	0	8	1	612	792	0		1220
ZenithAviation_AuctionList__xls	33	6621	6626	6621	0	0	5	2	0	2	1	595.304	841.89	0		2126
[Christophe]NLP_reseau_inge_stat__pptx	17	882	987	882	29	2	74	5	0	5	1	960.009	540	0		1256
_1___Opatrny_Ales_United_Kingdom_business_opportunities_final__pptx	25	1621	1791	1621	88	23	59	6	0	6	1	720	540	0		1274
absrc-pac-01-info-note-en__doc	7	1304	1327	1304	0	0	23	5	0	5	1	612	792	0		1344
activespecs__xls	266	46587	49614	46587	0	0	3027	1	0	1	1	595.304	841.89	0		4326
advert-for-draft-decision-airbus-epr-bm3965ia-v006__doc	2	386	389	386	0	1	2	3	0	3	1	595.304	841.89	0		1060
afn-afn-20250801-fy25-jan25-mar25__xlsx	270	72844	73887	72844	118	0	925	2	0	2	1	612	792	0		6103
airbus-pdf-information-package_v1-4__docx	9	1299	1342	1299	0	6	37	7	0	7	2	595.304	841.89	0		1399
airbus-powerpoint-presentation-2019-20-without-video_diy_2019-20__pptx	38	800	846	800	36	8	2	7	0	7	1	720	540	0		1165
aircraft_analysis-2018-06__xlsx	42	6219	6245	6219	0	0	26	2	0	2	1	595.304	841.89	0		2201
aircraft_analysis_2016-04-27__xls	46	11672	14566	11672	0	0	2894	2	0	2	1	612	792	0		2624
airports_6__xlsx	17	11044	11060	11044	0	0	16	1	0	1	1	612	792	0		2869
alle einzeln__xlsx	186	63605	63609	63605	0	0	4	3	0	3	1	595.304	841.89	0		4726
ans_mappings_of_eccairs_terms__xlsx	191	25193	25383	25193	0	0	190	7	0	7	1	595.304	841.89	0		3781
approvals-and-standardisation-organisation-approvals-docs-part-145-annex-B-B11.-TE.CAO.00129-Foreign-Part-145-approvals---Experience--logbook__docx	6	1092	1118	1092	0	0	26	6	0	6	1	841.89	595.304	0		1358
apron-area__xls	3	417	431	417	0	0	14	2	0	2	2	612	792	0		1193
architecture6__ppt	31	1928	2013	1928	0	80	5	5	0	5	1	720	540	0		1371
arp-sop-300-Exhibit-A-Table-Templates__xlsx	11	3668	3739	3668	0	0	71	2	0	2	2	595.304	841.89	0		2315
atspp_pay_tables__xlsx	101	12929	13068	12929	0	0	139	4	0	4	2	612	792	0		3095
attendance-updates-for-governors__pptx	30	3058	3230	3058	134	9	29	7	0	7	1	960.009	540	0		1316
b050-19__docx	3	873	877	873	0	0	4	4	0	4	1	612	792	0		1185
b053-19__docx	2	491	495	491	0	0	4	2	0	2	1	612	792	0		1209
berlin__ppt	29	1385	1540	1385	126	2	27	4	0	4	1	720	540	0		1131
bitesize-writing-a-report__pptx	15	658	709	658	44	0	7	5	0	5	1	720	540	0		1183
bulletin__docx	14	3251	3292	3251	0	7	34	5	0	5	1	595.304	841.89	0		1784
c_291533__pptx	19	1106	1160	1106	52	2	0	7	0	7	1	720	540	0		1127
cacs-206-1751218225__docx	2	348	352	348	0	1	3	3	0	3	1	595.304	841.89	0		1160
capa-liste-nse-1__xls	108	20207	22745	20207	0	0	2538	4	0	4	1	595.304	841.89	0		3699
certification-flight-standards-doc-oeb-supporting-documents-tgl-TGL26-section-5-REV10__doc	8	1221	1268	1221	0	0	47	4	0	4	1	595.304	841.89	0		1219
certification-type-certificates-docs-tcdns-databases-MAdB-Light-Prop-14-28112013__xlsx	343	36722	36728	36722	0	0	6	1	0	1	1	792	612	0		3870
certification-type-certificates-docs-tcdns-databases-MAdB-Rotorcraft-14-28112013__xlsx	82	13201	13275	13201	0	0	74	2	0	2	1	612	792	0		3079
chapter 12__doc	12	3671	3683	3671	0	0	12	4	0	4	1	612	792	0		1600
chapter_4_0__pptx	54	3175	3340	3175	40	120	5	7	0	7	1	720	540	0		3150
commander-authorisation-tasks-spreadsheet-october-2025__xlsx	23	13160	13572	13160	0	0	412	3	0	3	1	1190.551	841.89	0		2958
concepts-surrounding-cloud-computing-carolyn-kranz-and-rich-prem-gb-seattle-2011__ppt	36	2482	2590	2482	20	0	88	5	0	5	1	720	540	0		1524
congregationalhistories_ky_2023__doc	1	258	263	258	0	0	5	3	0	3	1	612	792	0		1071
cy01_state__xls	36	20444	22048	20444	0	0	1604	2	0	2	1	612	792	0		3588
cy06_primary_np_comm__xls	11	7074	7089	7074	0	0	15	2	0	2	1	612	792	0		2194
cy10_primary_enplanements__xls	12	5263	5281	5263	0	0	18	2	0	2	1	792	612	0		1840
data_20121018181533__xls	57	12507	12510	12507	0	0	3	2	0	2	1	612	792	0		2590
dhs-293364__pptx	39	3621	3830	3621	136	6	67	7	0	7	1	960.009	540	0		1418
diapo_6_fees_vous_etes_poctdoct_exterieur_a_luniv_v2_0_1__pptx	1	92	98	92	0	0	6	3	0	3	1	960.009	540	0		923
disclosures_ecm__xls	1	3517	3534	3517	0	0	17	3	0	3	1	595.304	841.89	0		1641
docs-quality-MA.IMS.00001-Integrated-Management-System-manual__docx	44	12231	12582	12231	0	100	251	6	0	6	2	595.304	841.89	0		4295
draft-variation-notice-airbus-bm3965ia-v006-vs-comments__docx	9	1502	1542	1502	0	6	34	3	0	3	1	595.304	841.89	0		1378
dragon-175066A__xlsx	13	7329	8151	7329	0	0	822	5	0	5	1	841.89	595.304	0		2617
dragon1-enterprise-architecture-document-example-v0.1d__docx	13	1627	1650	1627	1	0	22	9	0	9	1	612	792	0		1575
e-pass-contact-details-template__xlsx	4	27	27	27	0	0	0	1	0	1	1	595.304	841.89	0		1080
eTAR_External_Web_tool_Tip_Sheet_mh__docx	4	928	934	928	0	0	6	3	0	3	1	612	792	0		1242
easa-form-1__docx	5	1421	1433	1421	0	0	12	2	0	2	1	841.89	595.304	0		1387
easa-regulations-update-20__docx	22	2751	2858	2751	0	27	80	5	0	5	1	595.304	841.89	0		1714
ecopy of 2016 statistical bulletin_public finance statistics_final__xlsx	17	5431	5794	5431	0	0	363	6	0	6	3	612	792	0		2804
edb-emissions-databank v27-NewFormat (web)__xlsx	368	76224	76643	76224	0	0	419	4	0	4	1	595.304	841.89	0		5224
einvoice-summary-worksheet__xlsx	2	107	298	107	0	0	191	2	0	2	1	792	612	0		1202
environment-edb-docs-edb-emissions-databank__xls	195	63886	72617	63886	0	0	8731	4	0	4	2	595.304	841.89	0		5348
essd-16-3433-2024-t02__xlsx	4	435	446	435	0	0	11	1	0	1	1	612	792	0		1147
esurf-12-135-2024-t01__xlsx	1	116	116	116	0	0	0	1	0	1	1	612	792	0		1042
ev122_jj-liew-tort-of-bribery-webinar__pptx	24	1375	1450	1375	0	52	23	4	0	4	1	720	540	0		1076
exhibit-06---technical-architecture-template__docx	8	1083	1108	1083	1	0	24	12	0	12	1	612	792	0		1519
f111__doc	11	3351	3396	3351	0	13	32	6	0	6	1	612	792	0		1798
f2_registro_de_aprovacao_com_pbcs_EN__docx	2	469	488	469	0	0	19	5	0	5	1	595.304	841.89	0		1365
f445896eb008d14c1746fc37d412dc22__docx	15	5463	5685	5463	0	0	222	3	0	3	1	595.304	841.89	0		2161
final-technical-report-template__docx	6	1123	1136	1123	0	7	6	6	0	6	1	612	792	0		1438
fishbone-diagram-template-ppt-1__pptx	1	189	197	189	8	0	0	2	0	2	1	960.009	540	0		985
fleetfastfacts16nov2023__docx	1	120	129	120	0	0	9	5	0	5	1	595.304	841.89	0		1215
flightstandards-doc-Cross-reference-table_version02__xlsx	464	61237	71047	61237	0	0	9810	6	0	6	3	595.304	841.89	0		5226
flying-by-numbers-presentation__pptx	10	554	585	554	14	0	17	7	0	7	1	720	540	0		1103
flying-log-passenger-23rd-september-2014__xls	7	4035	4042	4035	0	0	7	2	0	2	1	841.89	595.304	0		1782
fm-provider-service-measures__xlsx	38	21362	21546	21362	4	0	180	4	0	4	2	612	792	0		3731
foca_form_1__doc	3	1672	1687	1672	0	0	15	2	0	2	1	841.89	595.304	0		1416
form_1123_application_form_rvsm_spa__docx	3	580	641	580	0	4	57	5	0	5	1	595.304	841.89	0		1383
fse_identification_form__xlsx	3	427	430	427	0	0	3	3	0	3	1	1008	612	0		1119
fy20-may20-sep20__xlsx	96	50959	51491	50959	11	0	521	2	0	2	1	612	792	0		5029
fy2010-aip-grants__xls	100	49889	65714	49889	0	0	15825	2	0	2	1	1008	612	0		6121
fy2011-aip-grants__xls	93	43208	56732	43208	0	0	13524	2	0	2	1	1008	612	0		5536
gfopportunitiesforlinkagespres_2010_en__ppt	27	1656	1725	1656	64	0	5	7	0	7	1	720	540	0		1199
ghgp-supply-chain-initiative_20100323_wri__pptx	52	3905	4141	3905	88	79	69	9	0	9	1	720	540	0		1649
gillikin_online_user_mtg_2010__ppt	40	1292	1464	1292	0	143	29	5	0	5	1	720	540	0		1249
gpp-pr-top-7-office-markets-4q-2023__docx	4	1079	1113	1079	0	4	30	5	0	5	1	595.304	841.89	0		1438
grants-2005__xls	201	34036	35028	34036	0	0	992	2	0	2	1	595.304	841.89	0		4244
hdss-bulletin-index-2019-2022__xlsx	24	3626	3787	3626	0	0	161	3	0	3	1	595.304	841.89	0		1615
hdss-bulletin-issue-285-25-june-2025__docx	10	3533	3597	3533	14	14	36	7	0	7	1	595.304	841.89	0		1896
healthcare-reform-nsa-consumer-bulletin__docx	4	1710	1720	1710	0	10	0	5	0	5	1	612	792	0		1489
healthcare-reform-nsa-provider-bulletin__docx	5	1937	1982	1937	0	33	12	7	0	7	1	612	792	0		1705
hofman__ppt	13	451	504	451	35	0	18	4	0	4	1	720	540	0		1063
iaeg_work_group_leader_updates__pptx	1	90	92	90	0	0	2	4	0	4	1	720	540	0		999
iep-amount-frequency-for-webinar__ppt	39	1728	1811	1728	0	70	13	6	0	6	1	720	540	0		1307
info-bulletin-601__doc	6	1303	1321	1303	0	15	3	5	0	5	1	595.304	841.89	0		1413
introduction_to_bea_tuxedo__ppt	40	1791	1868	1791	0	0	77	7	0	7	1	720	540	0		1216
iris07.12.12__pptx	21	857	913	857	44	0	12	9	0	9	1	720	540	0		1105
item_3-environmental_process_briefing__pptx	12	296	334	296	24	11	3	4	0	4	1	960.009	540	0		1019
jobs-bulletin-51-22-december-2025__xlsx	12	1808	1896	1808	0	0	88	3	0	3	1	612	792	0		1348
johnson_hall_service_log.pdf__docx	1	275	318	275	0	0	43	6	0	6	1	612	792	0		1278
joint_user_outcomes_michael_fullerton_29.06.12__ppt	20	1919	2017	1919	0	81	17	7	0	7	1	720	540	0		1278
june_2025_published__xlsx	15	12936	13191	12936	0	0	255	2	0	2	1	841.89	595.304	0		3457
laufende-nip-vorhaben-hyland__xls	18	6383	6509	6383	0	0	126	2	0	2	1	595.304	841.89	0		2387
links-2026__xlsx	45	2829	2863	2829	0	0	34	2	0	2	2	595.304	841.89	0		1732
lk03_17__docx	2	367	373	367	0	0	6	2	0	2	1	595.304	841.89	0		1193
loi_format_letter_of_intent-a-320-214-a330__doc	10	3347	3373	3347	7	0	19	5	0	5	1	595.304	841.89	0		1685
manufacturing_process_simulation_working_group_overview_2023__pptx	7	719	761	719	23	0	19	4	0	4	1	720	540	0		1089
mde087077~283__docx	4	988	998	988	0	0	10	3	0	3	1	612	792	0		1351
medicines_bulletin_february_2023_final__pptx	1	535	546	535	4	0	7	4	0	4	1	595.247	841.861	0		954
monthly-content-feeder__docx	18	5892	6024	5892	0	82	50	10	0	10	1	612	792	0		2348
nabiyeleul_1_aviation_service_28_july_2020__pptx	9	554	604	554	3	32	15	4	0	4	1	959.754	540	0		1102
npias_2009_appA__xls	73	49748	49885	49748	0	0	137	2	0	2	1	612	792	0		4924
oltl-bulletin-59-26-03-ptr-sc-registration-form-for-oltl-approved-software__xlsx	2	84	86	84	0	0	2	2	0	2	1	612	792	0		1005
omrIMInterpretiveGuideLine__doc	2	382	383	382	0	0	1	4	0	4	1	612	792	0		1333
opic 5--Case Studies Movie and Aviation Industries__doc	5	1195	1197	1195	0	0	2	5	0	5	1	612	792	0		1265
orbus_togaf_tool_csq__xls	75	46970	47250	46970	0	0	280	5	0	5	3	612	792	0		5462
order-of-worship-ppt-revised-2018__pptx	28	1139	1212	1139	42	21	10	5	0	5	1	720	405.014	0		1036
outlook_of_nigerian_pension_sector__ppt	12	1019	1110	1019	0	73	18	6	0	6	1	720	540	0		1009
part-145-approval list (1)__docx	8	1596	1623	1596	0	0	27	5	0	5	1	595.304	841.89	0		1578
part-145-approval list 2025__docx	7	1458	1482	1458	0	0	24	5	0	5	1	595.304	841.89	0		1512
part-147_approval list_20230119__docx	2	737	760	737	0	5	18	5	0	5	1	595.304	841.89	0		1264
passiv__pptx	21	1359	1464	1359	0	47	58	8	0	8	1	720	540	0		1364
permit-applications-determined-july-2015__xls	1	1312	1320	1312	0	0	8	2	0	2	1	841.89	595.304	0		1354
pods05__ppt	60	2081	2317	2081	0	89	147	10	0	10	1	720	540	0		1567
policy-pesentation__ppt	16	389	478	389	0	52	37	3	0	3	1	720	540	0		950
pres_ioc_phuket__ppt	26	998	1041	998	0	35	8	9	0	9	1	720	540	0		1337
prison-population-bulletin-june__doc	4	1425	1440	1425	0	0	15	2	0	2	1	595.304	841.89	0		1543
private-hire-operators-licensed__docx	2	237	239	237	0	0	2	2	0	2	1	595.304	841.89	0		1117
programs contact list as of 07-01-10__xls	3	943	949	943	0	0	6	2	0	2	1	612	792	0		1262
redac-fullComm-201705-EE-FRs-briefing__pptx	8	374	389	374	0	9	6	4	0	4	1	720	540	0		8889
redac-nasops-201503-RIRP-portfolio-update__pptx	46	2780	2935	2780	90	2	63	9	0	9	1	792	612	0		1604
redac-sas-201403-ppt-portfolio-rev-sim__pptx	14	2043	2236	2043	112	49	32	8	0	8	1	720	540	0		1564
redac-sas-201503-fy17-research-portfolio__xlsx	2	735	754	735	0	0	19	5	0	5	1	612	792	0		1299
redac-sas-201509-asisp-research__pptx	45	3134	3311	3134	43	102	32	12	0	12	1	720	540	0		2137
redac-sas-201703-hf-research-division__pptx	13	714	785	714	41	0	30	3	0	3	1	720	540	0		1619
register-changes-in-may-2024---adujsted__xlsx	10	787	801	787	0	0	14	2	0	2	1	595.304	841.89	0		1159
report-template__docx	20	3023	3033	3023	0	0	10	4	0	4	1	612	792	0		1695
review-welsh-government-communications-mister-peter-mandelson__docx	14	3028	3094	3028	0	7	59	6	0	6	1	595.304	841.89	0		1744
s33song-beverlyactproductionofdocuments__docx	2	571	572	571	0	0	1	3	0	3	1	612	792	0		1289
schematicplay__pptx	21	2127	2144	2127	9	4	4	4	0	4	1	960.009	540	0		1435
schematicplaymar21__pptx	21	2122	2140	2122	9	4	5	4	0	4	1	960.009	540	0		1396
section_1_our_rights_presentation__pptx	30	4145	4255	4145	45	21	44	7	0	7	1	960.009	540	0		1875
sectors-defense-and-aerospace__xlsx	449	23180	24152	23180	0	0	972	1	0	1	1	595.304	841.89	0		3715
seihon_zassi_kikou_20221215__xlsx	84	48329	49358	48329	0	0	1029	3	0	3	1	595.304	841.89	0		5230
