path	status	pages	glyphs	sha256
/home/user/sample-files/sheets/chartset-002/xlsx/003_advanced_excel_pie.xlsx	ok	3	479	0423fa7b622fb161ebbaecc25597e35112e885096ed8d3a7c6d61b7eec467b46
/home/user/sample-files/sheets/chartset-002/xlsx/007_advanced_excel_bubble.xlsx	ok	3	418	6f366ab522088151455768651899bd6ab0e5c0766775e9d13b328219554e47f9
/home/user/sample-files/sheets/chartset-002/xlsx/011_advanced_excel_pie.xlsx	ok	3	457	441c146a54a805bed65555e2b7e952a1bfaa161051703f9a7925df21fdd5576a
/home/user/sample-files/sheets/chartset-002/xlsx/012_advanced_excel_doughnut.xlsx	ok	3	400	0b0f41bf5da1f34ee60f2253ba0a65a38b25d5063251d57f0dc4926b3b27c2e6
/home/user/sample-files/sheets/chartset-002/xlsx/013_advanced_excel_area.xlsx	ok	3	433	686b0ded13bad00a01b54d719399202ba590a1e3050a5fe29a643777400ba397
/home/user/sample-files/sheets/chartset-002/xlsx/021_advanced_excel_area.xlsx	ok	3	455	85e598ab873805bb92e21bb08f190f6695101f5dd2adaf204a8794f3051fe77a
/home/user/sample-files/sheets/chartset-002/xlsx/026_advanced_excel_line.xlsx	ok	3	454	086396ccd12c67c1d3c95704998657b2a56d1e38373df6052adba8169f1c89f3
/home/user/sample-files/sheets/chartset-002/xlsx/027_advanced_excel_pie.xlsx	ok	3	451	4b12324dd702a144c7c52d42b6aafc7579078a055517e4c6b523e318d3d3141a
/home/user/sample-files/sheets/chartset-002/xlsx/030_advanced_excel_scatter.xlsx	ok	3	421	d118336c68a6d1c56bf35eec60ac3c9d7ed3bb57e7b6b8e881f6d1dd11af15d1
/home/user/sample-files/sheets/chartset-002/xlsx/034_advanced_excel_line.xlsx	ok	3	465	494b8a0d1fad991ade75571332d46ae068cc1e0eb34367d231da71353a1f539c
/home/user/sample-files/sheets/chartset-003/xlsx/004_advanced_excel_doughnut.xlsx	ok	3	375	373c26b734f07d3a72db8f3363b434b62e8d3dd735ad48e10be8c87bb027becf
/home/user/sample-files/sheets/chartset-003/xlsx/008_advanced_excel_radar.xlsx	ok	3	415	ae95c620fd911fd8253262520d0de63eb9d92d7ba118586fe01d93640f08fae1
/home/user/sample-files/sheets/chartset-003/xlsx/014_advanced_excel_scatter.xlsx	ok	3	432	98ece8b0498d9ea5915ef349a85d02b6cd0a8c2ccb80de737d97e61a8def1493
/home/user/sample-files/sheets/chartset-003/xlsx/015_advanced_excel_bubble.xlsx	ok	3	428	be4d292ae88514c85c66fbe796466a1e5e5ef9fa4de9e979ecfd094d9d5ca3ce
/home/user/sample-files/sheets/chartset-003/xlsx/017_advanced_excel_bar.xlsx	ok	3	488	6e2ab4d689bb8b1d9c62dc8b7955264ffe6d8763453cebb8b26e9ba34f9bb8bf
/home/user/sample-files/sheets/chartset-003/xlsx/018_advanced_excel_line.xlsx	ok	3	447	4fcb3dfcc62f9db23e5b5b7bb6aaa1abd166ffdbc849ae5dc71d641acffde1ed
/home/user/sample-files/sheets/chartset-003/xlsx/020_advanced_excel_doughnut.xlsx	ok	3	374	5fb505a284b545d7a02d4e715617e0d0b87072575241a8609fe0a6461c270f2a
/home/user/sample-files/sheets/chartset-003/xlsx/024_advanced_excel_radar.xlsx	ok	3	423	ba8e558ea5ea4315a699bcf174369696f49e7c842ece95e7b3706ded37312127
/home/user/sample-files/sheets/chartset-003/xlsx/029_advanced_excel_area.xlsx	ok	3	444	c35816de30708c6dc6c822890d559b33c691cc83e7acfd36768631dbf635a9a0
/home/user/sample-files/sheets/chartset-003/xlsx/031_advanced_excel_bubble.xlsx	ok	3	404	50a5aaa18e5d082e9deda91e185f3de16ff77b23930d64f474e35255aa1b1f52
/home/user/sample-files/sheets/chartset-004/xlsx/009_advanced_excel_bar.xlsx	ok	3	495	b62c810664cd412967cb2cca05e62b45971ad6a3d79c07fa958f8c161b71c14c
/home/user/sample-files/sheets/chartset-004/xlsx/010_advanced_excel_line.xlsx	ok	3	461	1d87e9bdc85754850d65db25fa51a2cfcdf41695b9aae77f77aaa3ddcec95fef
/home/user/sample-files/sheets/chartset-004/xlsx/019_advanced_excel_pie.xlsx	ok	3	476	dd15b58b274984adf13550ee396951c4a37fa63417794edcf5f5228dad345832
/home/user/sample-files/sheets/chartset-004/xlsx/023_advanced_excel_bubble.xlsx	ok	3	425	bc92b0cb8811678af9009ab4ce343961526c13b844466e3674ec2dda9451a340
/home/user/sample-files/sheets/chartset-004/xlsx/DynamicBubbleChart.xlsx	ok	5	1723	f96a3677d70dba357ecb4165453e620b8ced39ce24dbed5e6b771b194f2cd7b4
/home/user/sample-files/sheets/chartset-004/xlsx/microsoft_learn_multi_chart_examples.xlsx	ok	5	839	eb31c29468477ef30daa9a6816d4420cda3367c8638d7d4fc3927d18db5d0bf5
/home/user/sample-files/sheets/chartset-005/xlsx/004_Contextures_chart_sample_de7c0671.xlsx	ok	4	879	90cfe18fab0e4ded05f933d90cee2d506b34c2ea65095a31d07b0b6891dfc4d1
/home/user/sample-files/sheets/chartset-005/xlsx/022_Pareto_Chart_Template_-_Pareto_Analysis_in_Excel_with_Pareto_Diagram_82b5a874.xlsx	ok	2	941	e5f002345ade8b824f02252015568f79832db1c54f8fa615f435949092bf188b
/home/user/sample-files/sheets/chartset-005/xlsx/067_Basic_invoice_Use_this_template_1d35c3e9.xlsx	ok	1	405	caa83e82871de841ee2b6a319d4f63dddef78856279443dbe9c370b9aa20fcc6
/home/user/sample-files/sheets/chartset-005/xlsx/073_Graph_paper_6e1a30eb.xlsx	ok	4	371	30a6254088e09f408ba335c0f3c77d0c5b324b3c569c3d9977864c1721d9073f
/home/user/sample-files/sheets/chartset-005/xlsx/074_Idea_planner_bacaa123.xlsx	ok	1	562	d779dbf607f9c2713095f853d90bb0cf35ba0586ae1e752a1af5652748fad613
/home/user/sample-files/sheets/chartset-005/xlsx/091_Volunteer_Sign_Up_Sheet_Template_Colored_Background_2cb58d01.xlsx	ok	1	258	019218b73b5f2a2d4bc887c2313539d66a8c3adc1d035f82c2da20f9d9084115
/home/user/sample-files/sheets/chartset-005/xlsx/093_Volunteer_Sign_Up_Sheet_Template_Customizable_Format_3a4d6b58.xlsx	ok	2	592	173d5303ed52fecf9a558619b67bbd7ff9c132ebbd3f00e12b93092ef62de6f5
/home/user/sample-files/sheets/chartset-005/xlsx/095_Volunteer_Sign_Up_Sheet_Template_Fillable_Format_b3330009.xlsx	ok	1	1784	47fd006731d1f27e8dc583f3629147d189fe0ebeb9ac497146ca1c86b2a2f485
/home/user/sample-files/sheets/chartset-005/xlsx/096_Volunteer_Sign_Up_Sheet_Template_Green_Theme_b4f1809d.xlsx	ok	2	1072	5282f266cb86f75e7431ad00bbad0f80ac959a85490996734d2a7e7ede709037
/home/user/sample-files/sheets/chartset-005/xlsx/098_Volunteer_Sign_Up_Sheet_Template_Simple_Layout_080a06a1.xlsx	ok	1	1593	1d7e49dfeb7717acac779c612b7f21a13d32c3f5de103f905455ccbe988c2fbf
/home/user/sample-files/sheets/chartset-006/xls/011_Contextures_chart_sample_599b4392.xls	ok	4	1099	963d536bd5a96bb72948af74c0703ea405947362bb48e9583d98c6309541c6f3
/home/user/sample-files/sheets/chartset-006/xls/014_Contextures_chart_sample_991ecfc5.xls	ok	3	564	56d396af7c53c50ec1e11783bf108dd19ae941e2f020d15767673158da0a3097
/home/user/sample-files/sheets/chartset-006/xlsx/005_Contextures_chart_sample_6e279b08.xlsx	ok	8	1456	1f5a4df5dce1bb7037b5d5a5dc3e431ad0402d03583f68035a8269067826170e
/home/user/sample-files/sheets/chartset-006/xlsx/006_Contextures_chart_sample_afa23b53.xlsx	ok	5	822	e9ee79ffca67fa07525e6698e8c814479cf7474a37abfd45b3aa500c46954f80
/home/user/sample-files/sheets/chartset-006/xlsx/044_Cash_flow_forecast_Use_this_template_b8fa1f35.xlsx	ok	5	2332	398494ae93ef892e795fa7ebe8b486b6ff12d813400634f05a6e4d05a4af5dc4
/home/user/sample-files/sheets/chartset-006/xlsx/052_Manufacturing_output_chart_88570318.xlsx	ok	1	477	8be7dbb4023bf1da6b36f24d05e4851fbba8ccfff64514088a4835b45e87bbbc
/home/user/sample-files/sheets/chartset-006/xlsx/061_Regional_sales_chart_cb9eb690.xlsx	ok	1	423	654aa7b4ea77e367d1a086b272f5a59c3b588676d4bf7922678399815493b006
/home/user/sample-files/sheets/chartset-006/xlsx/070_Equipment_inventory_list_Use_this_template_fd524c8a.xlsx	ok	1	1004	c3bb6c03ef61c656dd257a1932968a9a9713b2623e54ffc1a71a06b4a913e375
/home/user/sample-files/sheets/chartset-006/xlsx/088_To-do_list_with_progress_tracker_Use_this_template_8c438912.xlsx	ok	1	324	502c22db880990b9276e9ddd6e07f13c89e9e9c6398772b092784fa7633370a4
/home/user/sample-files/sheets/chartset-006/xlsx/089_Vintage_inventory_list_Use_this_template_f616cac0.xlsx	ok	1	236	a92d177d1619f8170e26954c92ca6ef8d4a5cc7f69f17480d8ab614884394b76
/home/user/sample-files/sheets/chartset-007/xlsm/003_Contextures_chart_sample_9bda2719.xlsm	ok	6	1426	e6215515a6e324d59504bc9698e33d4c6f0e1fa8b57e9a452bb2ef3627a03416
/home/user/sample-files/sheets/chartset-007/xlsx/037_Personal_money_tracker_a57957bb.xlsx	ok	5	2476	1993174fa28656fe8be3a9ffcf1b65d6b18bec3b38d6a64826f0d3299990729a
/home/user/sample-files/sheets/chartset-007/xlsx/040_Blood_pressure_tracker_872b6833.xlsx	ok	1	727	c0e727f8c9cfc2371f437bc4f7205a82127028232d546a03170137e5eb9ed03f
/home/user/sample-files/sheets/chartset-007/xlsx/050_Financial_vision_d44241e1.xlsx	ok	1	400	6971c9903ed76a1c3e495d54996af6f856dd37e160ad2d2ea369803bb95a3c3f
/home/user/sample-files/sheets/chartset-007/xlsx/054_Problem_analysis_with_Pareto_chart_11058329.xlsx	ok	1	299	d96c0c12840add21ef08d9580b4e871edf20bc31f2a4a05b90f56ed2806a81c4
/home/user/sample-files/sheets/chartset-007/xlsx/058_Social_media_engagement_data_cfa1cb18.xlsx	ok	1	476	1dbb63be14dec83eb5c01d4889b5fda065348cb896ca0f9c6512c4401ce332c8
/home/user/sample-files/sheets/chartset-007/xlsx/063_Sales_pipeline_aec57013.xlsx	ok	1	179	e6b58229f3c77dfbecb7f8367bcae30aa1f28e93420cddd98488d3882e6268ea
/home/user/sample-files/sheets/chartset-007/xlsx/082_Project_to_do_list_28f80082.xlsx	ok	2	1128	486cd76c44a407192e531e21ff5c0a3083883a1c50f9df4e68171adf81b93104
/home/user/sample-files/sheets/chartset-007/xlsx/083_Project_tracker_Use_this_template_b38d057c.xlsx	ok	2	935	401573786dbb9ad206b8693a1e4197d22475caf144a624578aac41a5c30b5b21
/home/user/sample-files/sheets/chartset-007/xlsx/090_Weekly_time_sheet_Use_this_template_0499cc43.xlsx	ok	1	570	46be76dfa3df8755a1a6a5f1b2cd84e7af67f960ffbc3aa96e30a222a17ec0e0
/home/user/sample-files/sheets/chartset-008/xlsx/008_Contextures_chart_sample_7ea7a1d7.xlsx	ok	5	807	741494dba2e142b89c2ddc492e5d20f7ae68a9bdf60f435647c4902a7fe46c77
/home/user/sample-files/sheets/chartset-008/xlsx/021_Control_Chart_Template_-_Create_Control_Charts_in_Excel_fd3b1a5d.xlsx	ok	5	3695	fd43596a1bd14f677accd5a627d3d17afa65284b87918b431c70d9213079c957
/home/user/sample-files/sheets/chartset-008/xlsx/023_Waterfall_Chart_Template_for_Excel_349f7689.xlsx	ok	5	3661	4061413046d497d6530ebf771989071ee5e9d52cdaf86b9d7ac6f089943aae64
/home/user/sample-files/sheets/chartset-008/xlsx/034_Personal_net_worth_calculator_f7b8fb57.xlsx	ok	7	1069	c5a6e10fffe7f297dbcf32f532391f80eac6a6afbd57bf397dead4e70214acde
/home/user/sample-files/sheets/chartset-008/xlsx/046_Cost_analysis_with_Pareto_chart_7db5ef69.xlsx	ok	1	629	00cffc93227a8e6187755f339c6dbed86b6698c89d31cb9db3caed5be22b509f
/home/user/sample-files/sheets/chartset-008/xlsx/051_Manufacturer_defect_analysis_53db27ea.xlsx	ok	1	320	c883e11ce0f6ec8ecbdfcd40fecdfd6682be7f642022031fff1bd85528894089
/home/user/sample-files/sheets/chartset-008/xlsx/055_Project_timeline_with_milestones_Use_this_template_546cecc0.xlsx	ok	2	934	71bd7d8d878d48383dac2941c1e2cfa3d0848d1ae83e83860d6aa3149bfd5361
/home/user/sample-files/sheets/chartset-008/xlsx/092_Volunteer_Sign_Up_Sheet_Template_Complete_Guide_31fe4d22.xlsx	ok	1	782	6ed3a4aad9512c23102297e2cdb3915077cd04dac99c851fa05414699d08bf2e
/home/user/sample-files/sheets/chartset-008/xlsx/094_Volunteer_Sign_Up_Sheet_Template_Editable_Format_6711b281.xlsx	ok	1	832	606265906897818ef23b60d9d079502a63a1a25db049b8b9fae8d0e56904d709
/home/user/sample-files/sheets/chartset-008/xlsx/099_Volunteer_Sign_Up_Sheet_Template_Stylish_Format_c0cc35a6.xlsx	ok	1	1054	703c38ce4a002597c8a2f83576cd539ce6d5392cae7e69abcff89a30626e6412
/home/user/sample-files/sheets/chartset-009/xlsx/015_Free_Gantt_Chart_Template_for_Excel_414e86bf.xlsx	ok	8	8640	fe99e46db5da1f389e192f8ea8b08bd04e050ca237f153712edb619a021bf694
/home/user/sample-files/sheets/chartset-009/xlsx/018_Weight_Loss_Chart_-_Free_Printable_Weight_Loss_Charts_and_Weight_Log_3337bd0a.xlsx	ok	10	4812	e0d12ffa5761a28aeaa20d43c7bce7d6ed41415d175f280ccf2d0cddb645d526
/home/user/sample-files/sheets/chartset-009/xlsx/024_Free_Kids_Chore_Chart_Template_ad74bb34.xlsx	ok	3	1153	4ea8dd78489bebaa6029b49b86bd531f04c9f043bb739eab175ce66c7e3f480b
/home/user/sample-files/sheets/chartset-009/xlsx/029_Annual_budget_Use_this_template_30324a97.xlsx	ok	2	943	e70db80438541f33af75d3d5ab9eff4b304bd61179d51258e219908df835a5ce
/home/user/sample-files/sheets/chartset-009/xlsx/041_Business_budget_ef942467.xlsx	ok	4	1359	f52b865846860b4eb1a4c1debf13eef7e2129fc3f5e65a48ed002eed684f0670
/home/user/sample-files/sheets/chartset-009/xlsx/053_Personal_asset_inventory_5446d84b.xlsx	ok	4	257	ec5aab4bda9e5baba912934eb099d70a7010e06c7355814c903d79cb1ae9c5c1
/home/user/sample-files/sheets/chartset-009/xlsx/056_Quarterly_sale_report_baa6bb0d.xlsx	ok	4	629	294677b544d5e8c9f9cc6a6d4513fb72dcab75a24f1f4b978ee2fb0e2a471e8e
/home/user/sample-files/sheets/chartset-009/xlsx/075_Idea_planner_tasks_f44ebd73.xlsx	ok	1	484	31b8e7d3ba7e12c20d1b2a483cf00e45fdb15250273528ede95fff39313c2335
/home/user/sample-files/sheets/chartset-009/xlsx/081_Project_performance_report_Use_this_template_be2468b3.xlsx	ok	2	2032	9071df70fee4e2e3a39ec41adc3854816bcf717297e18a2fd3541c775d9afefe
/home/user/sample-files/sheets/chartset-009/xlsx/085_Simple_Gantt_chart_d65b8377.xlsx	ok	3	3043	f533307c81c150aed8308efea2449a5b8400cd617cd80d4c7a27884e5453a0ef
/home/user/sample-files/sheets/chartset-010/xlsx/047_Date_tracker_Gantt_chart_bf34f3a8.xlsx	ok	5	3058	0c501478641b58923962ea3ceb228e2a2b57f97e536e2143fb8edf8612cfdec9
/home/user/sample-files/sheets/chartset-010/xlsx/062_Run_chart_cb7476ea.xlsx	ok	2	643	041794fee5f3586c9aaad225fd8aba248797a18e43932ce7358bb98a3ad96b45
/home/user/sample-files/sheets/chartset-010/xlsx/065_Weight_loss_tracker_ff1c89af.xlsx	ok	2	340	45bba04868bb0613387e0a64e75e0ab2d3d651a552c45169695a0df3a46f93b4
/home/user/sample-files/sheets/chartset-010/xlsx/069_Blue_modern_balance_sheet_Use_this_template_6b4d70d3.xlsx	ok	4	1091	602c1f525b1f168228fbf77b6e84dd7b19dfac5bbb00496bcc8502fa8576dcd7
/home/user/sample-files/sheets/chartset-010/xlsx/072_Gantt_project_planner_dde00e33.xlsx	ok	1	780	c9c941b288cc7742b61adae969da6c28a4f8bb2bfae35a902f14c0c1dcc4d7c0
/home/user/sample-files/sheets/chartset-010/xlsx/078_Modern_inventory_list_Use_this_template_41abd5bf.xlsx	ok	1	1073	d5aa064fb8a80fb3a3cbce714fc9198aa8248d7d771e74005d0bf584205b4cd5
/home/user/sample-files/sheets/chartset-010/xlsx/079_Org_charts_visual_248d1dcf.xlsx	ok	3	1828	6db479b095d14a065df0e764efc987488fba26c5552bd2e652ed536b494b9001
/home/user/sample-files/sheets/chartset-010/xlsx/084_Service_invoice_Use_this_template_c92b43dc.xlsx	ok	3	1232	09726289bc1d2a9d8fded3db9076d498c41979c15768596e2663448e0f3d0bbd
/home/user/sample-files/sheets/chartset-010/xlsx/086_Simple_grey_invoice_Use_this_template_063b3773.xlsx	ok	1	468	16e078f6e194dfbf7d8dde98d034691eccca13ff8671ffdaa8d87b4e913426df
/home/user/sample-files/sheets/chartset-010/xlsx/100_Volunteer_Sign_Up_Sheet_Template_Tabular_Format_0975f34e.xlsx	ok	1	687	058ec8149d311e3e1e46818e67147ae0509cf12e395d7d0ea9ea3d3c35a8c064
/home/user/sample-files/sheets/chartset-011/xlsm/007_Contextures_chart_sample_667d8e47.xlsm	ok	7	1836	ee6cc61b1f5b6554a7ec3b36760146b7b5fed088efcc9cce9b75c18120b602c7
/home/user/sample-files/sheets/chartset-011/xlsx/010_Contextures_chart_sample_e6ea06a3.xlsx	ok	6	1044	7ed4a2824fbc41df0f813f69a9c3cd9da3cc2cd02e758970945ac4491024a7c1
/home/user/sample-files/sheets/chartset-011/xlsx/028_Budget_summary_report_4aeefd13.xlsx	ok	4	3038	cbf39e63092af95a8c1a556a42cb62b14d1bd7efa8342a13128e248ccebe4fac
/home/user/sample-files/sheets/chartset-011/xlsx/030_Basic_balance_sheet_Use_this_template_10ed9144.xlsx	ok	8	1727	791f320562fc0491ca66c266b72e8133f7606aee3bc36afb9713e785b8950f73
/home/user/sample-files/sheets/chartset-011/xlsx/042_Business_monthly_budget_4e4d092f.xlsx	ok	4	1567	ceafdc0a0cc8dc776b5c87f3134af636cc2e0fc390ed8f72e1a6ded5eb22b1b0
/home/user/sample-files/sheets/chartset-011/xlsx/057_Simple_balance_sheet_Use_this_template_e2d4cbb2.xlsx	ok	3	2185	edb4f4ab3c64715622e10a885032993f15376972d60cbca77884b33cd351caba
/home/user/sample-files/sheets/chartset-011/xlsx/060_Monthly_company_budget_47b2a99a.xlsx	ok	4	1659	b2ad59846a52f8ad1f342a8c249266d4252af39f8241be602ccc98b1fcf78839
/home/user/sample-files/sheets/chartset-011/xlsx/066_Agile_Gantt_chart_08f9de45.xlsx	ok	5	3021	0a451f283e5e71f4958b6910fc30dbfebca48c9be06e7425dd0fc9d7fd81040e
/home/user/sample-files/sheets/chartset-011/xlsx/071_Four-week_project_timeline_Use_this_template_4f05db49.xlsx	ok	1	400	2d68020190dcd029d7e4ff67ee0bf0bed1efa5f0abead5167bc796f1b81d3039
/home/user/sample-files/sheets/chartset-011/xlsx/077_Inventory_list_with_highlighting_Use_this_template_36d8d57a.xlsx	ok	1	1058	46a21cba1f248edaed4f583dbfbf46ff253746d507f8d857c312fe4facdc5ee0
/home/user/sample-files/sheets/chartset-012/xlsx/002_Contextures_chart_sample_f605e7bc.xlsx	ok	8	1953	98bf31e485bc36cff80e2b5d4f1554478c291a36233e7f138cd728c986c632d7
/home/user/sample-files/sheets/chartset-012/xlsx/009_Contextures_chart_sample_adcb3f6c.xlsx	ok	12	1269	968b7ebb74fe8949eba6dfcdc40538702161ca6760e1ab12b4d11f838186ada2
/home/user/sample-files/sheets/chartset-012/xlsx/012_Contextures_chart_sample_9900da76.xlsx	ok	6	648	8307ec1aa8adb9107a3b032cd95e962f58d5522807e57df3a018cbcbd94b342c
/home/user/sample-files/sheets/chartset-012/xlsx/013_Contextures_chart_sample_21b98e22.xlsx	ok	7	830	1c6e60f98f26c78fabc50d52239a606833f25218ea7f3df0e74c52f41ff47749
/home/user/sample-files/sheets/chartset-012/xlsx/020_Free_Blood_Pressure_Chart_and_Printable_Blood_Pressure_Log_8f8dcc39.xlsx	ok	6	987	93e0c268d1e118937b27bb1aaa64be99b05460556524879761f350193c9e882b
/home/user/sample-files/sheets/chartset-012/xlsx/026_Monthly_cash_flow_statement_Use_this_template_8aaebea1.xlsx	ok	11	7879	2a082f0babb6336514ffc71152678c8511d36adf8721d8d49f447a86124a4765
/home/user/sample-files/sheets/chartset-012/xlsx/036_Simple_to-do_list_Use_this_template_ba44373b.xlsx	ok	4	354	9ab90afa7d6f73a02dfca135d08ee530759a873ba021f9dfb089e85278123825
/home/user/sample-files/sheets/chartset-012/xlsx/068_Blue_inventory_list_Use_this_template_f9908489.xlsx	ok	4	1199	493a5540c376450abf96f0f0191e284fa076a7b7e43516f6827a39686b37710a
/home/user/sample-files/sheets/chartset-012/xlsx/080_Profit_and_loss_income_statement_3566dae9.xlsx	ok	3	3633	d342d0b09a0b2e2988196062ff6663894b3aef44f8b0bc4cd4a4f10a6f8002f4
/home/user/sample-files/sheets/chartset-012/xlsx/097_Volunteer_Sign_Up_Sheet_Template_Professional_Format_075d06ed.xlsx	ok	1	941	68bfad8fdefb486afb03205b7f0d0f3c3e7912724a63756937da52489b87a62e
/home/user/sample-files/sheets/chartset-013/xlsx/001_Contextures_chart_sample_b089bc34.xlsx	ok	15	3874	2837c197fc0f1ccf8282b1e5a9c9c996bb95dcedfb40a4bcd57121da2e162098
/home/user/sample-files/sheets/chartset-013/xlsx/019_Free_Blood_Sugar_Chart_for_Excel_-_Track_Your_Blood_Sugar_Level_36f4a782.xlsx	ok	9	3664	ca47740cf8cfd01d03968239ca24c728e5fe09c6ca61d9bdbacf9a73031a4df3
/home/user/sample-files/sheets/chartset-013/xlsx/031_Business_expense_budget_f3a46278.xlsx	ok	8	7699	117a3e26706a51a4a114b7989596d70239c2759bae03dd811fa501d8f448d8e3
/home/user/sample-files/sheets/chartset-013/xlsx/032_Business_expenses_budget_d377eaab.xlsx	ok	4	4873	35d3ee62a4f7342c88bf3d3600919d84bdc11973b348be0d0b4cf62cead2e00a
/home/user/sample-files/sheets/chartset-013/xlsx/033_Event_planning_tracker_Use_this_template_f29a848e.xlsx	ok	3	2720	8cfdd8594bfc6be6ee61abf1fcf4ee061297a628192bbaaf5974ea88b3eeda1f
/home/user/sample-files/sheets/chartset-013/xlsx/035_Project_plan_for_law_firms_aa2d4462.xlsx	ok	4	3923	b1767203bbd1531b3b868714ebeb4c8eeb870a3e7f3a6017e78eea5118929e98
/home/user/sample-files/sheets/chartset-013/xlsx/043_Buy_a_car_vs._rideshare_ff07c7e6.xlsx	ok	7	1440	a9aff449c0c84712b87d4e2e3402236ba1f9d2f31dd7aa45bf9c108eecf17036
/home/user/sample-files/sheets/chartset-013/xlsx/049_Expenses_calculator_c351f3d0.xlsx	ok	4	1558	06107805fc39e718b4990b63a9ed3977b61c9a4c178e39e35b3113a21f6e9c96
/home/user/sample-files/sheets/chartset-013/xlsx/059_Milestone_and_task_project_timeline_Use_this_template_24f1e8f1.xlsx	ok	3	1935	3022eb536ded648b1d30a334bb4a167043728d6b8a313d3209882315bddc4c12
/home/user/sample-files/sheets/chartset-013/xlsx/087_Simple_personal_budget_3cf9b1af.xlsx	ok	3	2856	f7c2c3d5cf15f5a816bb4cd9e52de965dd94f2a0cefe897a9b4fa46f5b2b92e7
/home/user/sample-files/sheets/chartset-014/xlsx/016_Free_Organizational_Chart_Template_-_Company_Organization_Chart_db913144.xlsx	ok	4	1419	2295829403c3ebee2535734129deeea3b924ab67093bda9ca0cd60d099261728
/home/user/sample-files/sheets/chartset-014/xlsx/017_Timeline_Templates_for_Excel_b88faee6.xlsx	ok	3	969	491ff1a392867e6040ab6716499e0f439e14484946455d21c6f39472eee4a1bd
/home/user/sample-files/sheets/chartset-014/xlsx/025_Printable_Reward_Charts_for_Kids_-_Reward_Chart_Template_aabacd93.xlsx	ok	5	713	9e22d6778ddb3915a1bd503d9e5d3258025facd6286d26b8837a835bb0c11a2a
/home/user/sample-files/sheets/chartset-014/xlsx/027_Simple_personal_cash_flow_statement_675c6584.xlsx	ok	10	7949	a616dc39e030f1dbe64b7fae3b40d1048bcc173bc9abc390661291db5b71cd7a
/home/user/sample-files/sheets/chartset-014/xlsx/038_Baby_growth_chart_bb9cd672.xlsx	ok	2	554	8f95b51538d495ebdaa6ac7620970fb81f51f622a0aec262f6e5ae9d499a98aa
