Thailand17__ppt	32	28.01	178
Thailand17__ppt	33	20.01	65
Thailand17__ppt	34	32.0	344
Thailand17__ppt	35	24.01	197
Thailand17__ppt	36	24.01	90
Thailand17__ppt	37	25.99	380
Thailand17__ppt	38	28.01	160
Thailand17__ppt	39	20.01	162
Thailand17__ppt	40	20.01	74
Thailand17__ppt	41	32.0	448
Thailand17__ppt	42	24.01	522
Thailand17__ppt	43	24.01	560
Thailand17__ppt	44	24.01	862
Thailand17__ppt	45	24.01	852
Thailand17__ppt	46	24.01	730
Thailand17__ppt	47	32.0	150
Thailand17__ppt	48	40.0	80
Thailand17__ppt	49	0.0	0
Thailand17__ppt	50	29.99	372
Thailand17__ppt	51	29.99	276
Thailand17__ppt	52	29.99	280
Thailand17__ppt	53	29.99	406
Thailand17__ppt	54	32.0	16
architecture6__ppt	1	11.99	28
architecture6__ppt	2	24.01	104
architecture6__ppt	3	24.01	226
architecture6__ppt	4	24.01	60
architecture6__ppt	5	24.01	370
architecture6__ppt	6	24.01	281
architecture6__ppt	7	18.99	301
architecture6__ppt	8	24.01	389
architecture6__ppt	9	24.01	321
architecture6__ppt	10	14.0	917
architecture6__ppt	11	24.01	39
architecture6__ppt	12	24.01	44
architecture6__ppt	13	24.01	307
architecture6__ppt	14	14.0	995
architecture6__ppt	15	11.99	29
architecture6__ppt	16	24.01	32
architecture6__ppt	17	24.01	36
architecture6__ppt	18	11.99	29
architecture6__ppt	19	24.01	60
architecture6__ppt	20	24.01	188
architecture6__ppt	21	14.0	981
architecture6__ppt	22	24.01	31
architecture6__ppt	23	24.01	270
architecture6__ppt	24	14.0	863
architecture6__ppt	25	24.01	40
architecture6__ppt	26	24.01	310
architecture6__ppt	27	14.0	918
architecture6__ppt	28	24.01	39
architecture6__ppt	29	20.01	182
architecture6__ppt	30	18.99	364
architecture6__ppt	31	24.01	175
7-Zulkefli_Part147n66_IKMAS__pptx	1	18.0	509
7-Zulkefli_Part147n66_IKMAS__pptx	2	28.01	146
7-Zulkefli_Part147n66_IKMAS__pptx	3	14.0	131
7-Zulkefli_Part147n66_IKMAS__pptx	4	10.01	132
7-Zulkefli_Part147n66_IKMAS__pptx	5	10.01	182
7-Zulkefli_Part147n66_IKMAS__pptx	6	11.0	16
7-Zulkefli_Part147n66_IKMAS__pptx	7	18.0	41
7-Zulkefli_Part147n66_IKMAS__pptx	8	18.0	39
7-Zulkefli_Part147n66_IKMAS__pptx	9	18.0	231
7-Zulkefli_Part147n66_IKMAS__pptx	10	11.99	794
7-Zulkefli_Part147n66_IKMAS__pptx	11	11.99	12
7-Zulkefli_Part147n66_IKMAS__pptx	12	11.0	685
7-Zulkefli_Part147n66_IKMAS__pptx	13	18.0	191
7-Zulkefli_Part147n66_IKMAS__pptx	14	11.99	12
7-Zulkefli_Part147n66_IKMAS__pptx	15	11.0	683
7-Zulkefli_Part147n66_IKMAS__pptx	16	18.0	207
7-Zulkefli_Part147n66_IKMAS__pptx	17	18.0	524
7-Zulkefli_Part147n66_IKMAS__pptx	18	20.01	32
OnTrac_StarCertificationProgram-3Day__pptx	1	7.0	94
OnTrac_StarCertificationProgram-3Day__pptx	2	11.99	242
OnTrac_StarCertificationProgram-3Day__pptx	3	15.99	203
OnTrac_StarCertificationProgram-3Day__pptx	4	14.0	323
OnTrac_StarCertificationProgram-3Day__pptx	5	14.0	476
OnTrac_StarCertificationProgram-3Day__pptx	6	11.99	1227
OnTrac_StarCertificationProgram-3Day__pptx	7	11.99	389
OnTrac_StarCertificationProgram-3Day__pptx	8	20.01	264
OnTrac_StarCertificationProgram-3Day__pptx	9	18.0	214
OnTrac_StarCertificationProgram-3Day__pptx	10	18.0	135
OnTrac_StarCertificationProgram-3Day__pptx	11	18.0	147
OnTrac_StarCertificationProgram-3Day__pptx	12	20.01	268
OnTrac_StarCertificationProgram-3Day__pptx	13	15.99	130
OnTrac_StarCertificationProgram-3Day__pptx	14	36.0	15
OnTrac_StarCertificationProgram-3Day__pptx	15	29.99	16
N2_E_Maestroni_Swarm_COP__pptx	1	20.01	110
N2_E_Maestroni_Swarm_COP__pptx	2	15.99	222
N2_E_Maestroni_Swarm_COP__pptx	3	14.0	522
N2_E_Maestroni_Swarm_COP__pptx	4	13.01	201
N2_E_Maestroni_Swarm_COP__pptx	5	14.0	773
N2_E_Maestroni_Swarm_COP__pptx	6	14.0	705
N2_E_Maestroni_Swarm_COP__pptx	7	7.14	580
N2_E_Maestroni_Swarm_COP__pptx	8	4.99	3853
N2_E_Maestroni_Swarm_COP__pptx	9	7.99	1357
N2_E_Maestroni_Swarm_COP__pptx	10	15.99	610
N2_E_Maestroni_Swarm_COP__pptx	11	10.01	1316
N2_E_Maestroni_Swarm_COP__pptx	12	15.99	303
N2_E_Maestroni_Swarm_COP__pptx	13	15.99	78
N2_E_Maestroni_Swarm_COP__pptx	14	15.99	562
N2_E_Maestroni_Swarm_COP__pptx	15	7.99	950
N2_E_Maestroni_Swarm_COP__pptx	16	7.99	1099
N2_E_Maestroni_Swarm_COP__pptx	17	14.0	664
N2_E_Maestroni_Swarm_COP__pptx	18	10.01	1104
N2_E_Maestroni_Swarm_COP__pptx	19	10.01	1509
N2_E_Maestroni_Swarm_COP__pptx	20	14.0	516
N2_E_Maestroni_Swarm_COP__pptx	21	10.01	1398
N2_E_Maestroni_Swarm_COP__pptx	22	14.0	653
N2_E_Maestroni_Swarm_COP__pptx	23	9.01	791
N2_E_Maestroni_Swarm_COP__pptx	24	14.0	632
N2_E_Maestroni_Swarm_COP__pptx	25	14.0	1050
N2_E_Maestroni_Swarm_COP__pptx	26	18.0	143
N2_E_Maestroni_Swarm_COP__pptx	27	18.0	320
N2_E_Maestroni_Swarm_COP__pptx	28	11.99	1142
N2_E_Maestroni_Swarm_COP__pptx	29	14.99	715
N2_E_Maestroni_Swarm_COP__pptx	30	15.99	189
solog_orientation_august_2019__pptx	1	8.5	61
solog_orientation_august_2019__pptx	2	32.0	77
solog_orientation_august_2019__pptx	3	20.01	455
solog_orientation_august_2019__pptx	4	24.01	158
solog_orientation_august_2019__pptx	5	22.0	139
solog_orientation_august_2019__pptx	6	22.0	203
solog_orientation_august_2019__pptx	7	18.0	226
solog_orientation_august_2019__pptx	8	14.0	203
solog_orientation_august_2019__pptx	9	28.01	175
solog_orientation_august_2019__pptx	10	24.01	127
solog_orientation_august_2019__pptx	11	28.01	94
solog_orientation_august_2019__pptx	12	28.01	199
solog_orientation_august_2019__pptx	13	32.0	133
solog_orientation_august_2019__pptx	14	32.0	176
solog_orientation_august_2019__pptx	15	27.01	232
Sylva%20introduction%20session__pptx	1	10.01	76
Sylva%20introduction%20session__pptx	2	13.01	385
Sylva%20introduction%20session__pptx	3	13.41	166
Sylva%20introduction%20session__pptx	4	24.01	414
Sylva%20introduction%20session__pptx	5	14.0	354
Sylva%20introduction%20session__pptx	6	10.69	1008
Sylva%20introduction%20session__pptx	7	14.0	206
Sylva%20introduction%20session__pptx	8	18.0	368
Sylva%20introduction%20session__pptx	9	40.0	8
Sylva%20introduction%20session__pptx	10	10.01	459
Sylva%20introduction%20session__pptx	11	11.99	206
Sylva%20introduction%20session__pptx	12	14.0	180
Sylva%20introduction%20session__pptx	13	14.0	137
Sylva%20introduction%20session__pptx	14	27.01	36
Sylva%20introduction%20session__pptx	15	18.0	106
8_P-Pavese_AIRBUS-ATB-journee-CRATB__pptx	1	22.0	84
8_P-Pavese_AIRBUS-ATB-journee-CRATB__pptx	2	14.99	124
8_P-Pavese_AIRBUS-ATB-journee-CRATB__pptx	3	18.0	86
8_P-Pavese_AIRBUS-ATB-journee-CRATB__pptx	4	24.01	207
8_P-Pavese_AIRBUS-ATB-journee-CRATB__pptx	5	17.01	162
8_P-Pavese_AIRBUS-ATB-journee-CRATB__pptx	6	11.99	629
8_P-Pavese_AIRBUS-ATB-journee-CRATB__pptx	7	24.01	82
8_P-Pavese_AIRBUS-ATB-journee-CRATB__pptx	8	18.0	105
8_P-Pavese_AIRBUS-ATB-journee-CRATB__pptx	9	20.01	139
8_P-Pavese_AIRBUS-ATB-journee-CRATB__pptx	10	28.01	250
8_P-Pavese_AIRBUS-ATB-journee-CRATB__pptx	11	11.0	317
8_P-Pavese_AIRBUS-ATB-journee-CRATB__pptx	12	22.0	139
8_P-Pavese_AIRBUS-ATB-journee-CRATB__pptx	13	22.0	366
8_P-Pavese_AIRBUS-ATB-journee-CRATB__pptx	14	11.99	320
8_P-Pavese_AIRBUS-ATB-journee-CRATB__pptx	15	9.0	123
8_P-Pavese_AIRBUS-ATB-journee-CRATB__pptx	16	11.99	137
8_P-Pavese_AIRBUS-ATB-journee-CRATB__pptx	17	18.0	253
8_P-Pavese_AIRBUS-ATB-journee-CRATB__pptx	18	17.01	428
8_P-Pavese_AIRBUS-ATB-journee-CRATB__pptx	19	14.99	287
8_P-Pavese_AIRBUS-ATB-journee-CRATB__pptx	20	18.0	183
8_P-Pavese_AIRBUS-ATB-journee-CRATB__pptx	21	14.0	409
8_P-Pavese_AIRBUS-ATB-journee-CRATB__pptx	22	14.0	349
8_P-Pavese_AIRBUS-ATB-journee-CRATB__pptx	23	28.01	194
8_P-Pavese_AIRBUS-ATB-journee-CRATB__pptx	24	24.01	353
8_P-Pavese_AIRBUS-ATB-journee-CRATB__pptx	25	20.01	238
8_P-Pavese_AIRBUS-ATB-journee-CRATB__pptx	26	24.01	422
pres_ioc_phuket__ppt	1	43.99	57
pres_ioc_phuket__ppt	2	28.01	355
pres_ioc_phuket__ppt	3	32.0	116
pres_ioc_phuket__ppt	4	32.0	70
pres_ioc_phuket__ppt	5	24.01	283
pres_ioc_phuket__ppt	6	28.01	106
pres_ioc_phuket__ppt	7	32.0	248
pres_ioc_phuket__ppt	8	40.0	19
pres_ioc_phuket__ppt	9	36.0	49
pres_ioc_phuket__ppt	10	32.0	190
pres_ioc_phuket__ppt	11	28.01	349
pres_ioc_phuket__ppt	12	32.0	139
pres_ioc_phuket__ppt	13	32.0	159
pres_ioc_phuket__ppt	14	28.01	276
pres_ioc_phuket__ppt	15	32.0	190
pres_ioc_phuket__ppt	16	32.0	238
pres_ioc_phuket__ppt	17	32.0	153
pres_ioc_phuket__ppt	18	28.01	313
pres_ioc_phuket__ppt	19	32.0	132
pres_ioc_phuket__ppt	20	32.0	91
pres_ioc_phuket__ppt	21	32.0	113
pres_ioc_phuket__ppt	22	24.01	366
pres_ioc_phuket__ppt	23	24.01	104
pres_ioc_phuket__ppt	24	20.01	394
pres_ioc_phuket__ppt	25	22.0	495
pres_ioc_phuket__ppt	26	18.99	234
southern-classic-kennesaw-state-university-final__pptx	1	24.01	106
southern-classic-kennesaw-state-university-final__pptx	2	14.0	223
southern-classic-kennesaw-state-university-final__pptx	3	14.0	187
southern-classic-kennesaw-state-university-final__pptx	4	22.0	276
southern-classic-kennesaw-state-university-final__pptx	5	22.0	211
southern-classic-kennesaw-state-university-final__pptx	6	18.0	136
southern-classic-kennesaw-state-university-final__pptx	7	18.0	222
southern-classic-kennesaw-state-university-final__pptx	8	22.0	270
southern-classic-kennesaw-state-university-final__pptx	9	18.0	115
southern-classic-kennesaw-state-university-final__pptx	10	18.0	264
southern-classic-kennesaw-state-university-final__pptx	11	14.0	424
southern-classic-kennesaw-state-university-final__pptx	12	22.0	123
southern-classic-kennesaw-state-university-final__pptx	13	22.0	308
southern-classic-kennesaw-state-university-final__pptx	14	18.0	224
southern-classic-kennesaw-state-university-final__pptx	15	28.01	96
southern-classic-kennesaw-state-university-final__pptx	16	18.0	294
southern-classic-kennesaw-state-university-final__pptx	17	12.58	862
southern-classic-kennesaw-state-university-final__pptx	18	18.0	235
southern-classic-kennesaw-state-university-final__pptx	19	17.01	260
southern-classic-kennesaw-state-university-final__pptx	20	24.01	185
southern-classic-kennesaw-state-university-final__pptx	21	22.0	187
southern-classic-kennesaw-state-university-final__pptx	22	24.01	299
southern-classic-kennesaw-state-university-final__pptx	23	40.0	23
016_advanced_powerpoint_bubble__pptx	1	13.01	86
16 - UTM - (NASA)__pptx	1	32.0	48
16 - UTM - (NASA)__pptx	2	15.99	136
16 - UTM - (NASA)__pptx	3	11.99	109
16 - UTM - (NASA)__pptx	4	28.01	41
16 - UTM - (NASA)__pptx	5	22.0	135
16 - UTM - (NASA)__pptx	6	32.0	216
16 - UTM - (NASA)__pptx	7	18.0	868
16 - UTM - (NASA)__pptx	8	24.01	337
16 - UTM - (NASA)__pptx	9	18.99	222
16 - UTM - (NASA)__pptx	10	14.99	462
16 - UTM - (NASA)__pptx	11	20.01	532
16 - UTM - (NASA)__pptx	12	22.0	179
16 - UTM - (NASA)__pptx	13	24.01	107
16 - UTM - (NASA)__pptx	14	22.0	232
16 - UTM - (NASA)__pptx	15	22.0	298
16 - UTM - (NASA)__pptx	16	18.99	101
16 - UTM - (NASA)__pptx	17	11.0	22
16 - UTM - (NASA)__pptx	18	11.99	405
16 - UTM - (NASA)__pptx	19	15.99	220
16 - UTM - (NASA)__pptx	20	18.0	683
16 - UTM - (NASA)__pptx	21	32.0	151
16 - UTM - (NASA)__pptx	22	18.0	348
16 - UTM - (NASA)__pptx	23	18.0	263
16 - UTM - (NASA)__pptx	24	24.01	319
16 - UTM - (NASA)__pptx	25	18.0	438
16 - UTM - (NASA)__pptx	26	27.01	80
16 - UTM - (NASA)__pptx	27	18.0	260
16 - UTM - (NASA)__pptx	28	29.99	182
16 - UTM - (NASA)__pptx	29	10.01	2
16 - UTM - (NASA)__pptx	30	18.99	227
16 - UTM - (NASA)__pptx	31	18.0	596
16 - UTM - (NASA)__pptx	32	32.0	230
16 - UTM - (NASA)__pptx	33	24.01	404
16 - UTM - (NASA)__pptx	34	36.0	6
16 - UTM - (NASA)__pptx	35	22.0	135
16 - UTM - (NASA)__pptx	36	24.01	265
16 - UTM - (NASA)__pptx	37	18.0	416
combo_bar_line_chart__pptx	1	11.99	137
stacked_area_chart__pptx	1	11.99	95
006_advanced_powerpoint_area__pptx	1	13.01	86
017_advanced_powerpoint_bar__pptx	1	13.01	86
WiGr_2021W_1_Angebot-Nachfrage-Elastizität-211017-171222__pptx	1	15.99	62
WiGr_2021W_1_Angebot-Nachfrage-Elastizität-211017-171222__pptx	2	20.01	406
WiGr_2021W_1_Angebot-Nachfrage-Elastizität-211017-171222__pptx	3	20.01	321
WiGr_2021W_1_Angebot-Nachfrage-Elastizität-211017-171222__pptx	4	20.01	298
WiGr_2021W_1_Angebot-Nachfrage-Elastizität-211017-171222__pptx	5	24.01	112
WiGr_2021W_1_Angebot-Nachfrage-Elastizität-211017-171222__pptx	6	15.99	416
WiGr_2021W_1_Angebot-Nachfrage-Elastizität-211017-171222__pptx	7	14.0	683
WiGr_2021W_1_Angebot-Nachfrage-Elastizität-211017-171222__pptx	8	15.99	588
WiGr_2021W_1_Angebot-Nachfrage-Elastizität-211017-171222__pptx	9	18.0	405
WiGr_2021W_1_Angebot-Nachfrage-Elastizität-211017-171222__pptx	10	18.0	144
WiGr_2021W_1_Angebot-Nachfrage-Elastizität-211017-171222__pptx	11	18.0	206
WiGr_2021W_1_Angebot-Nachfrage-Elastizität-211017-171222__pptx	12	18.0	155
WiGr_2021W_1_Angebot-Nachfrage-Elastizität-211017-171222__pptx	13	18.0	142
WiGr_2021W_1_Angebot-Nachfrage-Elastizität-211017-171222__pptx	14	18.0	674
WiGr_2021W_1_Angebot-Nachfrage-Elastizität-211017-171222__pptx	15	18.0	273
WiGr_2021W_1_Angebot-Nachfrage-Elastizität-211017-171222__pptx	16	18.0	253
WiGr_2021W_1_Angebot-Nachfrage-Elastizität-211017-171222__pptx	17	18.0	205
WiGr_2021W_1_Angebot-Nachfrage-Elastizität-211017-171222__pptx	18	18.0	125
WiGr_2021W_1_Angebot-Nachfrage-Elastizität-211017-171222__pptx	19	18.0	292
WiGr_2021W_1_Angebot-Nachfrage-Elastizität-211017-171222__pptx	20	18.0	126
WiGr_2021W_1_Angebot-Nachfrage-Elastizität-211017-171222__pptx	21	18.0	70
WiGr_2021W_1_Angebot-Nachfrage-Elastizität-211017-171222__pptx	22	18.0	254
WiGr_2021W_1_Angebot-Nachfrage-Elastizität-211017-171222__pptx	23	18.0	142
WiGr_2021W_1_Angebot-Nachfrage-Elastizität-211017-171222__pptx	24	18.0	156
WiGr_2021W_1_Angebot-Nachfrage-Elastizität-211017-171222__pptx	25	18.0	91
WiGr_2021W_1_Angebot-Nachfrage-Elastizität-211017-171222__pptx	26	18.0	389
WiGr_2021W_1_Angebot-Nachfrage-Elastizität-211017-171222__pptx	27	18.0	155
WiGr_2021W_1_Angebot-Nachfrage-Elastizität-211017-171222__pptx	28	28.01	27
WiGr_2021W_1_Angebot-Nachfrage-Elastizität-211017-171222__pptx	29	15.99	60
WiGr_2021W_1_Angebot-Nachfrage-Elastizität-211017-171222__pptx	30	18.0	436
WiGr_2021W_1_Angebot-Nachfrage-Elastizität-211017-171222__pptx	31	18.0	59
WiGr_2021W_1_Angebot-Nachfrage-Elastizität-211017-171222__pptx	32	18.0	59
WiGr_2021W_1_Angebot-Nachfrage-Elastizität-211017-171222__pptx	33	20.01	131
WiGr_2021W_1_Angebot-Nachfrage-Elastizität-211017-171222__pptx	34	18.0	50
WiGr_2021W_1_Angebot-Nachfrage-Elastizität-211017-171222__pptx	35	18.0	764
WiGr_2021W_1_Angebot-Nachfrage-Elastizität-211017-171222__pptx	36	18.0	43
WiGr_2021W_1_Angebot-Nachfrage-Elastizität-211017-171222__pptx	37	28.01	32
WiGr_2021W_1_Angebot-Nachfrage-Elastizität-211017-171222__pptx	38	28.01	23
WiGr_2021W_1_Angebot-Nachfrage-Elastizität-211017-171222__pptx	39	18.0	81
WiGr_2021W_1_Angebot-Nachfrage-Elastizität-211017-171222__pptx	40	18.0	85
WiGr_2021W_1_Angebot-Nachfrage-Elastizität-211017-171222__pptx	41	18.0	337
WiGr_2021W_1_Angebot-Nachfrage-Elastizität-211017-171222__pptx	42	28.01	16
WiGr_2021W_1_Angebot-Nachfrage-Elastizität-211017-171222__pptx	43	28.01	16
WiGr_2021W_1_Angebot-Nachfrage-Elastizität-211017-171222__pptx	44	28.01	28
WiGr_2021W_1_Angebot-Nachfrage-Elastizität-211017-171222__pptx	45	28.01	22
WiGr_2021W_1_Angebot-Nachfrage-Elastizität-211017-171222__pptx	46	28.01	22
WiGr_2021W_1_Angebot-Nachfrage-Elastizität-211017-171222__pptx	47	28.01	27
WiGr_2021W_1_Angebot-Nachfrage-Elastizität-211017-171222__pptx	48	18.0	359
WiGr_2021W_1_Angebot-Nachfrage-Elastizität-211017-171222__pptx	49	18.0	283
WiGr_2021W_1_Angebot-Nachfrage-Elastizität-211017-171222__pptx	50	18.0	151
WiGr_2021W_1_Angebot-Nachfrage-Elastizität-211017-171222__pptx	51	15.99	758
015_advanced_powerpoint_scatter__pptx	1	13.01	86
030_advanced_powerpoint_area__pptx	1	13.01	86
bar_chart__pptx	1	11.99	60
002_advanced_powerpoint_column__pptx	1	13.01	86
scatter_chart__pptx	1	10.01	48
009_advanced_powerpoint_bar__pptx	1	13.01	86
012_advanced_powerpoint_pie__pptx	1	13.01	86
001_advanced_powerpoint_bar__pptx	1	13.01	86
028_advanced_powerpoint_pie__pptx	1	13.01	86
018_advanced_powerpoint_column__pptx	1	13.01	86
014_advanced_powerpoint_area__pptx	1	13.01	86
022_advanced_powerpoint_area__pptx	1	13.01	86
024_advanced_powerpoint_bubble__pptx	1	13.01	86
033_advanced_powerpoint_bar__pptx	1	13.01	86
029_advanced_powerpoint_doughnut__pptx	1	13.01	86
005_advanced_powerpoint_doughnut__pptx	1	13.01	86
006_2-Way_Horizontal_Hierarchy_for_PowerPoint_and_Google_Slides_7c1e5084__pptx	1	14.0	176
006_2-Way_Horizontal_Hierarchy_for_PowerPoint_and_Google_Slides_7c1e5084__pptx	2	14.0	176
006_2-Way_Horizontal_Hierarchy_for_PowerPoint_and_Google_Slides_7c1e5084__pptx	3	18.0	61
011_advanced_powerpoint_line__pptx	1	13.01	86
069_Funnel_Diagram_for_PowerPoint_with_3_Steps_f96396fc__pptx	1	28.01	34
027_advanced_powerpoint_line__pptx	1	13.01	86
